timestamp,gpu_temp_c,gpu_power_w,gpu_power_instant_w,gpu_util_pct,gpu_mem_util_pct,gpu_clock_mhz,gpu_vid_clock_mhz,gpu_sm_clock_mhz,gpu_max_clock_mhz,gpu_tlimit_c,gpu_pstate,gpu_throttle_reasons,gpu_hw_thermal_throttle,gpu_hw_slowdown,gpu_sw_power_cap,gpu_idle,gpu_power_brake,pcie_gen,pcie_width,thermal_zone0_c,thermal_zone1_c,thermal_zone2_c,thermal_zone3_c,thermal_zone4_c,thermal_zone5_c,thermal_zone6_c,fan_state,fan_power_uw,nvme_temp_c,nvme_temp2_c,nvme_temp_alarm,nic0_temp_c,nic1_temp_c,nic2_temp_c,nic3_temp_c,wifi_temp_c,cpu_big_avg_mhz,cpu_little_avg_mhz,cpu_user,cpu_system,cpu_idle,cpu_iowait,context_switches,procs_running,procs_blocked,cpu_throttle_max,mem_used_kb,mem_available_kb,mem_cached_kb,mem_dirty_kb,mem_anon_kb,mem_file_hugepages_kb,swap_used_kb,net_rx_bytes,net_tx_bytes,load_avg_1m,psi_cpu_avg10,psi_mem_some_avg10,psi_mem_full_avg10,psi_io_some_avg10,nvme_read_ios,nvme_write_ios,nvme_read_sectors,nvme_write_sectors,nvme_io_in_progress,pgmajfault,pgfault
2026-03-28T16:01:29-07:00,59,19.60,25.66,27,0,2398,2067,2398,3003,36,P0,0x0000000000000000,0,0,0,0,0,1,1,79.7,67.1,79.7,66.7,75.7,61.3,69.2,2,5000,51.8,51.8,0,59.0,59.0,59.0,59.0,57.0,3900,2808,3400359,1657004,42189233,168224,276748686,7,0,0,52475564,72967304,28802984,1332,16003012,0,1466252,53400238420,1522585842,6.95,0.42,0.00,0.00,0.11,5960934,2058235,786244744,302281986,0,2242689,3646998525
2026-03-28T16:01:30-07:00,60,25.31,25.53,27,0,2398,2067,2398,3003,36,P0,0x0000000000000000,0,0,0,0,0,1,1,78.0,67.2,78.0,66.5,76.1,62.0,66.6,2,5000,51.8,51.8,0,59.0,59.0,59.0,59.0,57.0,3900,2808,3401123,1657381,42190969,168267,276790116,9,1,0,48050464,77392404,28846220,1340,16403296,0,1466196,53400301709,1522667397,7.60,0.34,0.00,0.00,0.27,5960964,2058284,786245016,302282986,0,2242722,3647588578
2026-03-28T16:01:32-07:00,60,24.83,26.26,88,0,2398,2067,2398,3003,36,P0,0x0000000000000000,0,0,0,0,0,1,1,77.8,67.7,77.8,67.1,77.6,62.3,68.5,2,5000,51.8,51.8,0,59.0,59.0,59.0,59.0,57.0,3900,2808,3402017,1657730,42192493,168302,276809517,9,1,0,37263296,88179572,28846216,1336,16876884,0,1466176,53400378963,1522747233,7.60,0.34,0.00,0.00,0.27,5960976,2058284,786245128,302282986,0,2242734,3648258736
2026-03-28T16:01:33-07:00,60,25.62,25.22,88,0,2398,2067,2398,3003,35,P0,0x0000000000000000,0,0,0,0,0,1,1,81.8,68.0,78.2,67.3,82.0,62.7,69.4,2,5000,51.8,51.8,0,59.0,59.0,59.0,59.0,57.0,3900,2808,3402914,1658012,42193840,168343,276826490,10,0,0,37826388,87616480,28846220,1344,17373852,0,1466176,53400424886,1522793214,7.60,0.28,0.00,0.00,0.40,5960977,2058284,786245136,302282986,0,2242735,3648889109
2026-03-28T16:01:34-07:00,60,25.78,25.44,87,0,2398,2067,2398,3003,35,P0,0x0000000000000000,0,0,0,0,0,1,1,85.8,68.0,78.3,67.3,85.9,62.7,68.4,2,5000,51.8,51.8,0,59.0,59.0,59.0,59.0,57.0,3900,2808,3403905,1658439,42195574,168389,276875828,13,0,0,41442012,84000856,28889424,1108,18893784,0,1466160,53400500209,1522884866,7.60,0.23,0.00,0.00,0.33,5960980,2058338,786245160,302283698,0,2242738,3650174706
2026-03-28T16:01:36-07:00,60,25.76,25.38,89,0,2398,2067,2398,3003,35,P0,0x0000000000000000,0,0,0,0,0,1,1,87.2,68.4,78.4,67.6,87.3,63.0,69.8,2,5000,51.8,51.8,0,60.0,60.0,60.0,60.0,57.0,3900,2808,3404863,1658738,42196984,168419,276891366,11,0,0,42042728,83400140,28889428,1112,19315268,0,1466160,53400510495,1522928505,7.79,0.19,0.00,0.00,0.45,5960980,2058338,786245160,302283698,0,2242738,3650875343
2026-03-28T16:01:37-07:00,61,25.86,25.41,89,0,2398,2067,2398,3003,35,P0,0x0000000000000000,0,0,0,0,0,1,1,86.8,68.3,80.4,67.8,86.8,63.5,70.1,2,5000,51.8,51.8,0,60.0,60.0,60.0,60.0,57.0,3900,2808,3405940,1659030,42198590,168460,276907025,10,0,0,42844012,82598856,28889432,1108,19885104,0,1466148,53400522374,1522976777,7.79,0.19,0.00,0.00,0.45,5960989,2058339,786245248,302283714,0,2242742,3651671421
2026-03-28T16:01:39-07:00,61,25.87,25.76,88,0,2398,2067,2398,3003,35,P0,0x0000000000000000,0,0,0,0,0,1,1,82.3,68.5,82.3,68.0,80.6,63.7,71.8,2,5000,51.8,51.8,0,60.0,60.0,60.0,60.0,57.0,3900,2808,3406947,1659306,42200063,168509,276923076,8,1,0,43410592,82032276,28889432,1120,20292852,0,1466148,53400550668,1523022783,7.79,0.15,0.00,0.00,0.37,5960989,2058341,786245248,302283850,0,2242742,3652391093
2026-03-28T16:01:40-07:00,61,25.93,25.27,88,0,2398,2067,2398,3003,34,P0,0x0000000000000000,0,0,0,0,0,1,1,83.4,69.1,83.4,68.9,79.4,63.7,73.2,2,5000,51.8,51.8,0,60.0,60.0,60.0,60.0,57.0,3900,2808,3407918,1659567,42201485,168560,276938387,10,1,0,44005420,81437448,28889440,1128,20718880,0,1466144,53400573436,1523066384,7.97,0.12,0.00,0.00,0.48,5960989,2058341,786245248,302283850,0,2242742,3653095454
2026-03-28T16:01:42-07:00,61,25.96,26.31,88,0,2398,2067,2398,3003,34,P0,0x0000000000000000,0,0,0,0,0,1,1,83.6,69.5,83.6,69.3,79.4,63.7,73.6,2,5000,51.8,51.8,0,60.0,60.0,60.0,60.0,57.0,3900,2808,3408881,1659827,42202886,168608,276952822,9,1,0,44489428,80953440,28889440,1128,21143756,0,1466132,53400595925,1523108519,7.97,0.12,0.00,0.00,0.48,5960989,2058341,786245248,302283850,0,2242742,3653810374
