config_hash,model_name,quantization,batch_size,sequence_length,sci_per_token,val_bpb,energy_per_token_j,tokens_per_sec,gpu_power_avg_w,gpu_util_avg_pct,gpu_clock_avg_mhz,mem_used_gb,mem_pressure_pct,latency_p50_ms,carbon_operational_g,carbon_embodied_g,nvme_temp_c,system_load_avg,pareto_rank,status,created_at
3227d752c2be,Qwen/Qwen3.5-4B,none,4,256,,,,,,,,,,,,,,,,failed,2026-03-28T22:11:52.445708+00:00
aa9d775c654a,Qwen/Qwen3.5-9B,none,4,512,,,,,,,,,,,,,,,,failed,2026-03-28T22:14:30.101697+00:00
fe0947fd40af,Qwen/Qwen3.5-4B,none,2,128,,1.5656525444110059,,0.0,19.980526315789476,48.73684210526316,2398.0,48.34,40.4,,,,49.85,6.37,,completed,2026-03-28T22:15:29.660861+00:00
c3b1136807a9,Qwen/Qwen3.5-0.8B,none,4,2048,4.937580169852959e-05,4.065588352168114,0.17438221528676634,103.84148927296212,18.743030303030302,52.484848484848484,2398.0,51.14,42.7,5.719252701169353,1.937580169852959e-05,3e-05,49.85,5.94,0,completed,2026-03-28T22:16:04.200142+00:00
96c09e02bc7d,Qwen/Qwen3.5-0.8B,none,4,128,0.00011911591877959491,4.065588352168114,0.8020432690163543,25.68777767405637,21.328484848484848,53.515151515151516,2396.909090909091,74.56,62.3,23.21218380191987,8.911591877959492e-05,3e-05,49.85,6.04,2,completed,2026-03-28T22:16:38.693301+00:00
1b6736e76e6b,Qwen/Qwen3.5-0.8B,none,32,2048,6.169241778774067e-05,4.065588352168114,0.28523176008966605,103.25247729819834,30.58238095238095,90.71428571428571,2396.5714285714284,74.36,62.2,7.966148978515737,3.169241778774067e-05,3e-05,49.85,5.88,1,completed,2026-03-28T22:17:00.778063+00:00
05826566b64f,Qwen/Qwen3.5-4B,none,8,2048,,,,,,,,,,,,,,,,failed,2026-03-28T22:18:15.207288+00:00
ae12c07048f9,Qwen/Qwen3.5-9B,none,2,256,,,,,,,,,,,,,,,,failed,2026-03-28T22:20:42.644795+00:00
fe911280e396,Qwen/Qwen3.5-4B,none,4,1024,,1.5656525444110059,,0.0,14.168305084745763,10.203389830508474,2398.0,91.69,76.6,,,,50.85,6.07,,completed,2026-03-28T22:21:44.360541+00:00
