config_hash,model_name,quantization,batch_size,sequence_length,sci_per_token,val_bpb,energy_per_token_j,tokens_per_sec,gpu_power_avg_w,gpu_util_avg_pct,gpu_clock_avg_mhz,mem_used_gb,mem_pressure_pct,latency_p50_ms,carbon_operational_g,carbon_embodied_g,nvme_temp_c,system_load_avg,pareto_rank,status,created_at
f80ffb97f906,Qwen/Qwen3.5-4B,none,16,2048,,,,,,,,,,,,,,,,failed,2026-03-28T22:50:45.150880+00:00
385b52db4e0f,Qwen/Qwen3.5-4B,none,1,1024,,,,,,,,,,,,,,,,failed,2026-03-28T22:54:08.030623+00:00
45307488ff1b,Qwen/Qwen3.5-4B,none,2,256,,,,,,,,,,,,,,,,failed,2026-03-28T22:55:48.590298+00:00
eda1ae96fcf1,Qwen/Qwen3.5-0.8B,none,8,256,0.000216634426878813,4.065588352168114,1.679709841909317,12.943401410717103,22.355526315789472,65.86842105263158,2397.842105263158,87.93,73.5,31.136031385200596,0.000186634426878813,3e-05,48.85,15.38,0,completed,2026-03-28T22:56:28.856531+00:00
7acaf0da4cbc,Qwen/Qwen3.5-4B,none,32,1024,,,,,,,,,,,,,,,,failed,2026-03-28T22:58:31.299652+00:00
21930686e696,Qwen/Qwen3.5-0.8B,none,4,256,0.0002847997055634072,4.065588352168114,2.2931973500706646,10.59518308937089,25.911621621621624,88.10810810810811,2406.0810810810813,49.23,41.2,34.99453607813052,0.0002547997055634072,3e-05,53.85,15.38,1,completed,2026-03-28T22:59:14.383910+00:00
934d708da3c6,Qwen/Qwen3.5-0.8B,none,1,256,0.0003116280035544368,4.065588352168114,2.534652031989931,8.932461527140438,23.718181818181815,80.13636363636364,2411.0,68.69,57.4,72.9690656562525,0.00028162800355443677,3e-05,53.85,13.86,,discarded,2026-03-28T22:59:37.467885+00:00
