timestamp,gpu_temp_c,gpu_power_w,gpu_power_instant_w,gpu_util_pct,gpu_mem_util_pct,gpu_clock_mhz,gpu_vid_clock_mhz,gpu_sm_clock_mhz,gpu_max_clock_mhz,gpu_tlimit_c,gpu_pstate,gpu_throttle_reasons,gpu_hw_thermal_throttle,gpu_hw_slowdown,gpu_sw_power_cap,gpu_idle,gpu_power_brake,pcie_gen,pcie_width,thermal_zone0_c,thermal_zone1_c,thermal_zone2_c,thermal_zone3_c,thermal_zone4_c,thermal_zone5_c,thermal_zone6_c,fan_state,fan_power_uw,nvme_temp_c,nvme_temp2_c,nvme_temp_alarm,nic0_temp_c,nic1_temp_c,nic2_temp_c,nic3_temp_c,wifi_temp_c,cpu_big_avg_mhz,cpu_little_avg_mhz,cpu_user,cpu_system,cpu_idle,cpu_iowait,context_switches,procs_running,procs_blocked,cpu_throttle_max,mem_used_kb,mem_available_kb,mem_cached_kb,mem_dirty_kb,mem_anon_kb,mem_file_hugepages_kb,swap_used_kb,net_rx_bytes,net_tx_bytes,load_avg_1m,psi_cpu_avg10,psi_mem_some_avg10,psi_mem_full_avg10,psi_io_some_avg10,nvme_read_ios,nvme_write_ios,nvme_read_sectors,nvme_write_sectors,nvme_io_in_progress,pgmajfault,pgfault
2026-03-28T13:56:03-07:00,57,13.72,13.75,2,0,2398,2067,2398,3003,39,P0,0x0000000000000000,0,0,0,0,0,1,1,71.6,61.5,67.6,61.0,71.6,59.2,61.2,2,5000,53.8,52.8,0,59.0,59.0,59.0,59.0,59.0,3900,2808,794453,367186,31281652,51574,163628211,4,0,0,11455324,113987544,26203992,7568,5819044,2115584,72,51983719651,1266044589,3.80,0.13,0.00,0.00,0.09,216728,676504,47276288,151000618,0,13078,562618321
2026-03-28T13:56:05-07:00,57,13.75,13.99,2,0,2398,2067,2398,3003,39,P0,0x0000000000000000,0,0,0,0,0,1,1,72.5,62.5,69.6,61.6,72.5,59.3,61.6,2,5000,52.8,52.8,0,59.0,59.0,59.0,59.0,59.0,3900,2808,794917,367304,31283610,51598,163643549,4,0,0,12216668,113226200,26197812,1436,6450172,2115584,72,51983769323,1266081308,3.98,0.28,0.00,0.00,0.08,216728,676560,47276288,151002586,0,13078,563071606
2026-03-28T13:56:06-07:00,57,13.78,13.63,2,0,2398,2067,2398,3003,39,P0,0x0000000000000000,0,0,0,0,0,1,1,72.3,62.3,68.4,61.6,72.4,59.4,63.7,2,5000,52.8,52.8,0,59.0,59.0,59.0,59.0,0.0,3900,2808,795359,367445,31285602,51625,163659482,5,0,0,13052728,112390140,26197852,1456,7074152,2115584,72,51983797654,1266120743,3.98,0.28,0.00,0.00,0.08,216728,676597,47276288,151003898,0,13078,563644336
2026-03-28T13:56:07-07:00,57,13.89,14.48,2,0,2398,2067,2398,3003,39,P0,0x0000000000000000,0,0,0,0,0,1,1,70.1,61.7,66.1,61.1,69.6,59.5,63.6,2,5000,53.8,52.8,0,59.0,59.0,59.0,59.0,57.0,3900,2808,795563,367595,31287766,51658,163687651,4,0,0,13596696,111846172,26247068,1452,6437052,2115584,72,51983856566,1266191881,3.98,0.41,0.00,0.00,0.24,216729,676597,47276296,151003898,0,13078,564167633
2026-03-28T13:56:09-07:00,57,16.86,17.15,72,0,2398,2067,2398,3003,38,P0,0x0000000000000000,0,0,0,0,0,1,1,73.3,62.2,64.4,61.8,73.3,59.5,62.8,2,5000,52.8,52.8,0,59.0,59.0,59.0,59.0,57.0,3900,2808,795990,367715,31289766,51686,163719497,3,0,0,14181576,111261292,26247460,1456,7094260,2115584,72,51983878349,1266231331,3.90,0.34,0.00,0.00,0.38,216729,676609,47276296,151004170,0,13078,564610347
2026-03-28T13:56:10-07:00,57,17.43,17.67,72,0,2398,2067,2398,3003,38,P0,0x0000000000000000,0,0,0,0,0,1,1,72.5,62.5,67.3,61.9,72.5,59.7,61.9,2,5000,52.8,52.8,0,59.0,59.0,59.0,59.0,57.0,3900,2808,796367,367840,31291588,51708,163768186,4,0,0,16022620,109420248,26290372,1108,7461024,2115584,72,51983911444,1266288089,3.90,0.34,0.00,0.00,0.38,216729,676627,47276296,151004874,0,13078,564980039
2026-03-28T13:56:11-07:00,57,18.12,18.14,70,0,2398,2067,2398,3003,38,P0,0x0000000000000000,0,0,0,0,0,1,1,73.5,62.7,71.3,62.0,73.5,59.7,62.2,2,5000,52.8,52.8,0,59.0,59.0,59.0,59.0,57.0,3900,2808,796865,367956,31293488,51737,163801029,5,0,0,16451164,108991704,26290664,1108,7837280,2115584,72,51983914446,1266317527,3.90,0.27,0.00,0.00,0.49,216729,676627,47276296,151004874,0,13078,565478920
2026-03-28T13:56:12-07:00,57,18.93,19.91,70,0,2398,2067,2398,3003,38,P0,0x0000000000000000,0,0,0,0,0,1,1,73.5,63.0,72.7,62.4,73.5,59.7,64.1,2,5000,52.8,52.8,0,59.0,59.0,59.0,59.0,57.0,3900,2808,797377,368077,31295436,51768,163834693,24,2,0,17060852,108382016,26290632,1108,8253684,2115584,72,51983920537,1266338624,3.90,0.22,0.00,0.00,0.58,216729,676641,47276296,151005226,0,13078,566003713
2026-03-28T13:56:14-07:00,58,19.33,17.49,70,0,2398,2067,2398,3003,38,P0,0x0000000000000000,0,0,0,0,0,1,1,73.5,63.2,73.0,62.5,73.4,60.4,63.7,2,5000,52.8,52.8,0,59.0,59.0,59.0,59.0,57.0,3900,2808,797892,368189,31297331,51801,163875039,4,0,0,17605092,107837776,26291360,1128,8634820,2115584,72,51983953787,1266374023,4.07,0.22,0.00,0.00,0.58,216744,676641,47277680,151005226,0,13083,566498924
2026-03-28T13:56:15-07:00,57,17.84,18.02,73,0,2398,2067,2398,3003,38,P0,0x0000000000000000,0,0,0,0,0,1,1,73.3,63.0,73.3,62.4,73.2,59.9,63.2,2,5000,52.8,52.8,0,59.0,59.0,59.0,59.0,57.0,3900,2808,798411,368308,31299260,51832,163908337,5,0,0,18285728,107157140,26291368,1136,9049452,2115584,72,51983977688,1266394392,4.07,0.18,0.00,0.00,0.48,216744,676641,47277680,151005226,0,13083,567024430
2026-03-28T13:56:16-07:00,58,18.67,18.90,68,0,2398,2067,2398,3003,38,P0,0x0000000000000000,0,0,0,0,0,1,1,73.6,63.2,73.6,62.4,73.3,60.2,65.0,2,5000,52.8,52.8,0,59.0,59.0,59.0,59.0,57.0,3900,2808,798913,368436,31301185,51862,163942932,5,0,0,17779396,107663472,26295364,1484,8072996,2115584,72,51984008338,1266427041,4.07,0.15,0.00,0.00,0.57,216744,676641,47277680,151005226,0,13083,567555586
2026-03-28T13:56:18-07:00,58,18.84,21.18,68,0,2398,2067,2398,3003,38,P0,0x0000000000000000,0,0,0,0,0,1,1,73.8,63.3,73.8,62.5,67.2,60.4,65.7,2,5000,52.8,52.8,0,59.0,59.0,59.0,59.0,57.0,3900,2808,799361,368562,31302984,51885,163974413,4,0,0,18621348,106821520,26297768,1488,8885032,2115584,72,51984029171,1266447433,4.07,0.15,0.00,0.00,0.57,216744,676653,47277680,151005466,0,13083,568011170
2026-03-28T13:56:19-07:00,58,19.20,19.17,68,0,2398,2067,2398,3003,38,P0,0x0000000000000000,0,0,0,0,0,1,1,74.0,63.5,74.0,62.5,65.8,60.6,64.5,2,5000,52.8,52.8,0,59.0,59.0,59.0,59.0,57.0,3900,2808,799884,368664,31304945,51916,164008622,6,0,0,18974420,106468448,26297772,1492,9105112,2115584,72,51984060697,1266476095,3.98,0.12,0.00,0.00,0.47,216744,676653,47277680,151005466,0,13083,568340012
2026-03-28T13:56:20-07:00,58,18.15,17.91,80,0,2398,2067,2398,3003,38,P0,0x0000000000000000,0,0,0,0,0,1,1,74.0,63.5,74.0,62.7,65.2,60.6,64.3,2,5000,52.8,52.8,0,59.0,59.0,59.0,59.0,57.0,3900,2808,800380,368765,31306834,51943,164041622,6,0,0,19445548,105997320,26297772,1492,9439156,2115584,72,51984082951,1266512787,3.98,0.12,0.00,0.00,0.47,216744,676653,47277680,151005466,0,13083,568685556
