timestamp,gpu_temp_c,gpu_power_w,gpu_power_instant_w,gpu_util_pct,gpu_mem_util_pct,gpu_clock_mhz,gpu_vid_clock_mhz,gpu_sm_clock_mhz,gpu_max_clock_mhz,gpu_tlimit_c,gpu_pstate,gpu_throttle_reasons,gpu_hw_thermal_throttle,gpu_hw_slowdown,gpu_sw_power_cap,gpu_idle,gpu_power_brake,pcie_gen,pcie_width,thermal_zone0_c,thermal_zone1_c,thermal_zone2_c,thermal_zone3_c,thermal_zone4_c,thermal_zone5_c,thermal_zone6_c,fan_state,fan_power_uw,nvme_temp_c,nvme_temp2_c,nvme_temp_alarm,nic0_temp_c,nic1_temp_c,nic2_temp_c,nic3_temp_c,wifi_temp_c,cpu_big_avg_mhz,cpu_little_avg_mhz,cpu_user,cpu_system,cpu_idle,cpu_iowait,context_switches,procs_running,procs_blocked,cpu_throttle_max,mem_used_kb,mem_available_kb,mem_cached_kb,mem_dirty_kb,mem_anon_kb,mem_file_hugepages_kb,swap_used_kb,net_rx_bytes,net_tx_bytes,load_avg_1m,psi_cpu_avg10,psi_mem_some_avg10,psi_mem_full_avg10,psi_io_some_avg10,nvme_read_ios,nvme_write_ios,nvme_read_sectors,nvme_write_sectors,nvme_io_in_progress,pgmajfault,pgfault
2026-03-28T15:33:55-07:00,51,13.25,13.44,6,0,2405,2067,2405,3003,44,P0,0x0000000000000000,0,0,0,0,0,1,1,71.3,58.5,66.6,58.0,71.3,53.8,58.1,2,5000,44.8,44.8,0,53.0,53.0,53.0,53.0,50.0,3900,2808,2625778,908304,40484471,136047,237496468,7,0,0,34594220,90848648,29060520,2576,17123408,133120,2616688,52350283537,1448859410,3.84,0.12,0.00,0.00,0.57,1133088,814239,225301864,167860882,0,146023,2725220844
2026-03-28T15:33:56-07:00,51,13.24,12.89,6,0,2405,2067,2405,3003,44,P0,0x0000000000000000,0,0,0,0,0,1,1,68.2,58.5,67.3,58.1,68.2,53.8,59.6,2,5000,44.8,44.8,0,53.0,53.0,53.0,53.0,50.0,3900,2808,2626413,908488,40486189,136069,237511027,7,0,0,35820208,89622660,29060552,2552,17885300,133120,2616688,52350289199,1448891232,3.84,0.28,0.00,0.00,0.47,1133088,814291,225301864,167862626,0,146023,2726098092
2026-03-28T15:33:58-07:00,51,13.17,13.32,3,0,2405,2067,2405,3003,44,P0,0x0000000000000000,0,0,0,0,0,1,1,70.4,58.0,66.9,57.9,70.4,53.8,58.3,2,5000,44.8,44.8,0,54.0,54.0,54.0,54.0,50.0,3900,2808,2627026,908665,40487942,136087,237531242,8,0,0,37226868,88216000,29060556,1980,18792132,133120,2616688,52350316058,1448931244,3.84,0.22,0.00,0.00,0.38,1133088,814324,225301864,167863778,0,146023,2727015901
2026-03-28T15:33:59-07:00,51,13.43,13.85,7,0,2405,2067,2405,3003,44,P0,0x0000000000000000,0,0,0,0,0,1,1,71.5,58.3,66.8,58.0,71.5,53.8,58.3,2,5000,44.8,44.8,0,54.0,54.0,54.0,54.0,50.0,3900,2808,2627620,908862,40489678,136111,237559190,7,0,0,38939248,86503620,29103920,1984,19307568,133120,2615492,52350347357,1448983875,3.84,0.22,0.00,0.00,0.38,1133090,814324,225302032,167863778,0,146025,2727830479
2026-03-28T15:34:00-07:00,51,13.24,13.92,7,0,2405,2067,2405,3003,44,P0,0x0000000000000000,0,0,0,0,0,1,1,74.8,58.1,66.8,57.9,74.8,53.8,58.5,2,5000,44.8,44.8,0,54.0,54.0,54.0,54.0,50.0,3900,2808,2628278,909028,40491390,136130,237573891,6,0,0,40105124,85337744,29103924,1988,19997292,133120,2615492,52350362649,1449014727,3.93,0.18,0.00,0.00,0.31,1133090,814324,225302032,167863778,0,146025,2728769923
2026-03-28T15:34:02-07:00,52,13.23,13.19,8,0,2405,2067,2405,3003,44,P0,0x0000000000000000,0,0,0,0,0,1,1,75.9,58.3,66.8,58.0,75.9,53.8,58.7,2,5000,44.8,44.8,0,54.0,54.0,54.0,54.0,50.0,3900,2808,2628931,909193,40493109,136153,237587772,6,0,0,41202512,84240356,29103928,2000,20720268,133120,2615488,52350373919,1449046718,3.93,0.15,0.00,0.00,0.25,1133092,814338,225302064,167864146,0,146026,2729698469
2026-03-28T15:34:03-07:00,52,13.21,13.56,8,0,2405,2067,2405,3003,44,P0,0x0000000000000000,0,0,0,0,0,1,1,76.2,58.3,66.8,58.1,76.2,53.8,58.7,2,5000,44.8,44.8,0,54.0,54.0,54.0,54.0,50.0,3900,2808,2629594,909363,40494818,136192,237602012,7,0,0,42350368,83092500,29103928,2000,21394684,133120,2615488,52350403042,1449074865,3.93,0.15,0.00,0.00,0.25,1133092,814338,225302064,167864146,0,146026,2730621450
2026-03-28T15:34:04-07:00,52,13.21,14.12,8,0,2405,2067,2405,3003,43,P0,0x0000000000000000,0,0,0,0,0,1,1,75.2,59.0,67.0,58.5,75.2,53.8,58.7,2,5000,44.8,44.8,0,54.0,54.0,54.0,54.0,50.0,3900,2808,2630257,909546,40496557,136221,237616988,8,0,0,43982632,81460236,29103928,2000,22215240,133120,2615488,52350436075,1449105758,3.93,0.12,0.00,0.00,0.39,1133092,814338,225302064,167864146,0,146026,2731616085
2026-03-28T15:34:06-07:00,52,13.18,13.66,8,0,2405,2067,2405,3003,44,P0,0x0000000000000000,0,0,0,0,0,1,1,75.3,59.9,68.3,58.6,75.3,53.8,58.7,2,5000,45.8,44.8,0,54.0,54.0,54.0,54.0,50.0,3900,2808,2630930,909728,40498296,136249,237631779,7,1,0,45511612,79931256,29103932,1988,22973332,133120,2615488,52350448736,1449135512,4.26,0.10,0.00,0.00,0.32,1133092,814340,225302064,167864178,0,146026,2732617570
2026-03-28T15:34:07-07:00,52,13.21,12.86,8,0,2405,2067,2405,3003,44,P0,0x0000000000000000,0,0,0,0,0,1,1,70.0,59.6,69.2,59.2,70.0,53.8,60.6,2,5000,44.8,44.8,0,54.0,54.0,54.0,54.0,50.0,3900,2808,2631582,909907,40500000,136292,237646447,7,1,0,47238184,78204684,29103932,2000,23839008,133120,2615488,52350457420,1449165766,4.26,0.10,0.00,0.00,0.32,1133092,814354,225302064,167864514,0,146026,2733636629
