timestamp,gpu_temp_c,gpu_power_w,gpu_power_instant_w,gpu_util_pct,gpu_mem_util_pct,gpu_clock_mhz,gpu_vid_clock_mhz,gpu_sm_clock_mhz,gpu_max_clock_mhz,gpu_tlimit_c,gpu_pstate,gpu_throttle_reasons,gpu_hw_thermal_throttle,gpu_hw_slowdown,gpu_sw_power_cap,gpu_idle,gpu_power_brake,pcie_gen,pcie_width,thermal_zone0_c,thermal_zone1_c,thermal_zone2_c,thermal_zone3_c,thermal_zone4_c,thermal_zone5_c,thermal_zone6_c,fan_state,fan_power_uw,nvme_temp_c,nvme_temp2_c,nvme_temp_alarm,nic0_temp_c,nic1_temp_c,nic2_temp_c,nic3_temp_c,wifi_temp_c,cpu_big_avg_mhz,cpu_little_avg_mhz,cpu_user,cpu_system,cpu_idle,cpu_iowait,context_switches,procs_running,procs_blocked,cpu_throttle_max,mem_used_kb,mem_available_kb,mem_cached_kb,mem_dirty_kb,mem_anon_kb,mem_file_hugepages_kb,swap_used_kb,net_rx_bytes,net_tx_bytes,load_avg_1m,psi_cpu_avg10,psi_mem_some_avg10,psi_mem_full_avg10,psi_io_some_avg10,nvme_read_ios,nvme_write_ios,nvme_read_sectors,nvme_write_sectors,nvme_io_in_progress,pgmajfault,pgfault
2026-03-28T18:46:57-07:00,43,4.43,4.64,0,0,208,598,208,3003,53,P8,0x0000000000000000,0,0,0,0,0,1,1,50.2,46.2,50.2,45.2,46.4,44.8,45.7,2,5000,43.8,43.8,0,47.0,47.0,47.0,47.0,0.0,3900,2808,5993343,3040002,57942907,243702,362702546,2,0,0,4240404,121202464,15809368,972,639332,0,461660,53535851927,1639699665,1.96,0.00,0.00,0.00,0.04,20579392,7361941,2231310176,897649642,0,8757471,5884882706
2026-03-28T18:46:59-07:00,43,5.20,5.94,0,0,208,598,208,3003,52,P8,0x0000000000000000,0,0,0,0,0,1,1,54.6,49.0,53.1,48.7,54.6,44.8,50.7,2,5000,43.8,43.8,0,47.0,47.0,47.0,47.0,0.0,3900,2808,5994233,3040249,57944669,243714,362712310,12,0,0,7409740,118033128,15809404,984,3721396,0,461652,53535855973,1639715483,1.96,0.00,0.00,0.00,0.04,20579398,7361978,2231310224,897650858,0,8757475,5885778347
2026-03-28T18:47:00-07:00,44,6.40,6.07,0,0,1105,1248,1105,3003,52,P0,0x0000000000000000,0,0,0,0,0,1,1,63.1,51.4,59.4,50.8,63.1,45.4,54.0,2,5000,42.8,43.8,0,47.0,47.0,47.0,47.0,47.0,3900,2808,5995123,3040423,57946311,243726,362723165,5,0,0,8565120,116877748,15809404,984,4753936,0,461632,53536049516,1639786728,1.96,1.08,0.00,0.00,0.03,20579405,7361978,2231310280,897650858,0,8757482,5886298321
2026-03-28T18:47:01-07:00,44,6.20,6.36,0,0,1085,858,1085,3003,51,P0,0x0000000000000000,0,0,0,0,0,1,1,63.6,51.4,59.6,51.9,63.6,45.7,53.1,2,5000,42.8,42.8,0,47.0,47.0,47.0,47.0,45.0,3900,2808,5996232,3040581,57947616,243737,362729823,7,0,0,11324532,114118336,15809404,984,7213040,0,461632,53536135798,1639823428,1.96,0.88,0.00,0.00,0.02,20579405,7361978,2231310280,897650858,0,8757482,5887151842
2026-03-28T18:47:03-07:00,45,13.15,12.94,0,0,1085,858,1085,3003,51,P0,0x0000000000000000,0,0,0,0,0,1,1,54.6,49.7,53.0,49.0,54.6,46.5,49.6,2,5000,42.8,42.8,0,47.0,47.0,47.0,47.0,0.0,3900,2808,5996519,3041078,57951026,243748,362917966,7,0,0,17258624,108184244,16225536,1028,7489228,0,461632,53536343374,1639909250,2.36,0.72,0.00,0.00,0.02,20579405,7361988,2231310280,897651194,0,8757482,5887459345
2026-03-28T18:47:05-07:00,45,12.72,13.07,0,0,1085,858,1085,3003,50,P0,0x0000000000000000,0,0,0,0,0,1,1,61.7,51.6,60.8,51.0,61.7,46.7,53.1,2,5000,42.8,42.8,0,47.0,47.0,47.0,47.0,0.0,3900,2808,5997493,3041276,57952436,243759,362927064,11,0,0,27772480,97670388,16241444,1024,8127728,0,461624,53536369220,1639925429,2.36,0.72,0.00,0.00,0.02,20579406,7361988,2231310288,897651194,0,8757483,5888251358
2026-03-28T18:47:06-07:00,45,12.64,13.11,11,0,2405,2067,2405,3003,50,P0,0x0000000000000000,0,0,0,0,0,1,1,68.3,53.9,64.6,53.4,68.3,47.3,56.1,2,5000,42.8,42.8,0,47.0,47.0,47.0,47.0,45.0,3900,2808,5998817,3041411,57953591,243770,362935463,13,0,0,28850956,96591912,16241444,1024,9189220,0,461624,53536377655,1639936216,2.36,0.59,0.00,0.00,0.01,20579406,7361988,2231310288,897651194,0,8757483,5889411209
2026-03-28T18:47:08-07:00,46,12.76,13.71,12,0,2405,2067,2405,3003,49,P0,0x0000000000000000,0,0,0,0,0,1,1,70.8,55.1,66.2,54.6,70.8,47.6,58.0,2,5000,42.8,42.8,0,47.0,47.0,47.0,47.0,45.0,3900,2808,6000133,3041538,57954749,243785,362942948,11,0,0,29929276,95513592,16241444,36,10238084,0,461624,53536381841,1639951106,3.22,0.48,0.00,0.00,0.01,20579406,7362049,2231310288,897652178,0,8757483,5890577530
2026-03-28T18:47:09-07:00,46,12.79,12.52,12,0,2405,2067,2405,3003,49,P0,0x0000000000000000,0,0,0,0,0,1,1,72.0,56.2,67.2,55.4,72.0,47.8,59.2,2,5000,42.8,42.8,0,47.0,47.0,47.0,47.0,45.0,3900,2808,6001444,3041654,57955908,243796,362950343,12,0,0,31038116,94404752,16241448,40,11316188,0,461624,53536398634,1639965709,3.22,0.48,0.00,0.00,0.01,20579406,7362049,2231310288,897652178,0,8757483,5891749895
2026-03-28T18:47:10-07:00,46,12.79,13.25,12,0,2405,2067,2405,3003,48,P0,0x0000000000000000,0,0,0,0,0,1,1,72.6,56.6,67.6,55.9,72.6,48.4,60.0,2,5000,42.8,42.8,0,48.0,48.0,48.0,48.0,45.0,3900,2808,6002659,3041764,57956987,243800,362957529,12,0,0,31971792,93471076,16241448,52,12294976,0,461620,53536417369,1639976390,3.22,0.39,0.00,0.00,0.01,20579407,7362051,2231310296,897652218,0,8757484,5892828006
