timestamp,gpu_temp_c,gpu_power_w,gpu_power_instant_w,gpu_util_pct,gpu_mem_util_pct,gpu_clock_mhz,gpu_vid_clock_mhz,gpu_sm_clock_mhz,gpu_max_clock_mhz,gpu_tlimit_c,gpu_pstate,gpu_throttle_reasons,gpu_hw_thermal_throttle,gpu_hw_slowdown,gpu_sw_power_cap,gpu_idle,gpu_power_brake,pcie_gen,pcie_width,thermal_zone0_c,thermal_zone1_c,thermal_zone2_c,thermal_zone3_c,thermal_zone4_c,thermal_zone5_c,thermal_zone6_c,fan_state,fan_power_uw,nvme_temp_c,nvme_temp2_c,nvme_temp_alarm,nic0_temp_c,nic1_temp_c,nic2_temp_c,nic3_temp_c,wifi_temp_c,cpu_big_avg_mhz,cpu_little_avg_mhz,cpu_user,cpu_system,cpu_idle,cpu_iowait,context_switches,procs_running,procs_blocked,cpu_throttle_max,mem_used_kb,mem_available_kb,mem_cached_kb,mem_dirty_kb,mem_anon_kb,mem_file_hugepages_kb,swap_used_kb,net_rx_bytes,net_tx_bytes,load_avg_1m,psi_cpu_avg10,psi_mem_some_avg10,psi_mem_full_avg10,psi_io_some_avg10,nvme_read_ios,nvme_write_ios,nvme_read_sectors,nvme_write_sectors,nvme_io_in_progress,pgmajfault,pgfault
2026-03-28T15:34:58-07:00,56,21.05,21.20,83,0,2398,2067,2398,3003,40,P0,0x0000000000000000,0,0,0,0,0,1,1,73.4,63.8,72.9,63.2,73.4,57.7,66.2,2,5000,45.8,45.8,0,56.0,56.0,56.0,56.0,52.0,3900,2808,2659010,917569,40565792,137633,238701141,7,1,0,42711128,82731740,29210208,1620,20621536,133120,2615380,52351954362,1451172505,5.85,0.20,0.00,0.00,0.75,1136939,814838,225488232,167878938,0,146789,2765609101
2026-03-28T15:35:00-07:00,55,21.09,21.87,80,0,2398,2067,2398,3003,40,P0,0x0000000000000000,0,0,0,0,0,1,1,73.3,63.9,73.3,63.0,72.6,58.2,66.6,2,5000,45.8,45.8,0,56.0,56.0,56.0,56.0,52.0,3900,2808,2659870,917791,40567270,137671,238732464,7,1,0,43484588,81958280,29210256,1636,21176764,133120,2615380,52351966110,1451216482,7.30,0.52,0.00,0.00,0.61,1136939,814875,225488232,167879706,0,146789,2766328775
2026-03-28T15:35:01-07:00,56,22.18,22.57,80,0,2398,2067,2398,3003,40,P0,0x0000000000000000,0,0,0,0,0,1,1,74.8,63.7,73.3,63.1,74.8,58.6,66.2,2,5000,45.8,45.8,0,56.0,56.0,56.0,56.0,54.0,3900,2808,2660717,918026,40568754,137725,238766197,9,1,0,44712092,80730776,29210256,1960,22006672,133120,2615380,52352012728,1451275172,7.30,0.52,0.00,0.00,0.61,1136939,814877,225488232,167879730,0,146789,2767144045
2026-03-28T15:35:02-07:00,56,22.80,23.22,84,0,2398,2067,2398,3003,39,P0,0x0000000000000000,0,0,0,0,0,1,1,73.9,64.1,73.5,63.6,73.9,58.7,66.6,2,5000,45.8,45.8,0,56.0,56.0,56.0,56.0,52.0,3900,2808,2661511,918302,40570275,137752,238821459,7,0,0,37707044,87735824,29248332,648,14526468,133120,2615364,52352078331,1451363027,7.30,0.43,0.00,0.00,0.86,1136939,814940,225488232,167882378,0,146791,2767765522
2026-03-28T15:35:04-07:00,56,23.12,23.57,82,0,2398,2067,2398,3003,39,P0,0x0000000000000000,0,0,0,0,0,1,1,74.5,63.8,74.5,63.5,73.6,58.7,66.6,2,5000,45.8,45.8,0,56.0,56.0,56.0,56.0,54.0,3900,2808,2662199,918576,40571707,137794,238856596,9,0,0,37960556,87482312,29267232,708,14460504,133120,2615156,52352112220,1451420775,7.30,0.35,0.00,0.00,0.89,1137157,814965,225500584,167883090,0,146964,2768347459
2026-03-28T15:35:05-07:00,56,22.79,24.16,84,0,2398,2067,2398,3003,39,P0,0x0000000000000000,0,0,0,0,0,1,1,76.4,64.3,76.4,64.1,74.4,58.8,66.9,2,5000,45.8,46.8,0,56.0,56.0,56.0,56.0,54.0,3900,2808,2662950,918825,40573067,137813,238887399,10,0,0,31815088,93627780,29277124,928,14906704,133120,2614396,52352207818,1451488178,7.44,0.35,0.00,0.00,0.89,1137835,814977,225511880,167883946,0,147487,2768984250
2026-03-28T15:35:06-07:00,56,23.11,20.70,83,0,2398,2067,2398,3003,39,P0,0x0000000000000000,0,0,0,0,0,1,1,77.1,64.1,77.1,63.5,73.8,58.9,67.3,2,5000,45.8,45.8,0,57.0,57.0,56.0,56.0,54.0,3900,2808,2663782,919053,40574592,137846,238935251,17,0,0,33124012,92318856,29280792,1872,15451088,133120,2614380,52353684754,1451582820,7.44,0.28,0.00,0.00,0.72,1137844,814979,225511952,167883962,0,147497,2769740656
2026-03-28T15:35:07-07:00,56,20.12,20.10,83,0,2398,2067,2398,3003,39,P0,0x0000000000000000,0,0,0,0,0,1,1,77.5,64.0,77.5,63.7,73.7,58.8,67.4,2,5000,45.8,45.8,0,57.0,57.0,57.0,57.0,52.0,3900,2808,2664665,919284,40576025,137895,238998217,19,0,0,33856112,91586756,29289224,10304,15985972,133120,2614376,52363620436,1451846080,7.44,0.41,0.00,0.00,0.77,1137844,814979,225511952,167883962,0,147497,2770540490
2026-03-28T15:35:09-07:00,56,19.57,19.25,67,0,2398,2067,2398,3003,39,P0,0x0000000000000000,0,0,0,0,0,1,1,77.4,64.2,77.4,63.8,73.9,58.8,67.0,2,5000,45.8,45.8,0,57.0,57.0,57.0,57.0,54.0,3900,2808,2665488,919488,40577505,137928,239069191,14,0,0,34740852,90702016,29299584,20704,16518696,133120,2614376,52374602695,1452076054,7.44,0.41,0.00,0.00,0.77,1137844,815015,225511952,167884794,0,147497,2771371036
2026-03-28T15:35:10-07:00,56,19.94,20.13,69,0,2398,2067,2398,3003,39,P0,0x0000000000000000,0,0,0,0,0,1,1,77.4,63.8,77.4,63.4,73.9,58.8,67.4,2,5000,45.8,45.8,0,57.0,57.0,57.0,57.0,52.0,3900,2808,2666316,919723,40579084,137977,239137377,8,0,0,33759196,91683672,29311088,32196,17144928,133120,2614376,52386184893,1452254670,7.49,0.52,0.00,0.00,0.81,1137844,815015,225511952,167884794,0,147497,2772240381
