timestamp,gpu_temp_c,gpu_power_w,gpu_power_instant_w,gpu_util_pct,gpu_mem_util_pct,gpu_clock_mhz,gpu_vid_clock_mhz,gpu_sm_clock_mhz,gpu_max_clock_mhz,gpu_tlimit_c,gpu_pstate,gpu_throttle_reasons,gpu_hw_thermal_throttle,gpu_hw_slowdown,gpu_sw_power_cap,gpu_idle,gpu_power_brake,pcie_gen,pcie_width,thermal_zone0_c,thermal_zone1_c,thermal_zone2_c,thermal_zone3_c,thermal_zone4_c,thermal_zone5_c,thermal_zone6_c,fan_state,fan_power_uw,nvme_temp_c,nvme_temp2_c,nvme_temp_alarm,nic0_temp_c,nic1_temp_c,nic2_temp_c,nic3_temp_c,wifi_temp_c,cpu_big_avg_mhz,cpu_little_avg_mhz,cpu_user,cpu_system,cpu_idle,cpu_iowait,context_switches,procs_running,procs_blocked,cpu_throttle_max,mem_used_kb,mem_available_kb,mem_cached_kb,mem_dirty_kb,mem_anon_kb,mem_file_hugepages_kb,swap_used_kb,net_rx_bytes,net_tx_bytes,load_avg_1m,psi_cpu_avg10,psi_mem_some_avg10,psi_mem_full_avg10,psi_io_some_avg10,nvme_read_ios,nvme_write_ios,nvme_read_sectors,nvme_write_sectors,nvme_io_in_progress,pgmajfault,pgfault
2026-03-28T15:35:39-07:00,59,24.14,24.60,86,0,2398,2067,2398,3003,37,P0,0x0000000000000000,0,0,0,0,0,1,1,78.8,68.2,78.8,67.5,78.3,61.6,70.4,2,5000,46.8,46.8,0,58.0,58.0,58.0,58.0,54.0,3900,2808,2684777,924898,40612132,138801,240059181,9,0,0,56433276,69009592,29784288,272692,28511940,403456,2614284,52495043651,1455707784,7.64,0.04,0.00,0.00,0.82,1139948,815320,225962848,167896018,0,147545,2791039412
2026-03-28T15:35:40-07:00,59,24.13,25.67,83,0,2398,2067,2398,3003,36,P0,0x0000000000000000,0,0,0,0,0,1,1,78.9,68.4,78.9,67.6,78.5,61.7,70.4,2,5000,46.8,46.8,0,58.0,58.0,58.0,58.0,54.0,3900,2808,2685696,925175,40613445,138840,240097374,7,0,0,57649140,67793728,29784316,272720,29046076,403456,2614284,52495076808,1455773467,7.67,0.39,0.00,0.00,0.85,1139949,815370,225962856,167897666,0,147546,2791840284
2026-03-28T15:35:42-07:00,59,23.80,22.89,83,0,2398,2067,2398,3003,37,P0,0x0000000000000000,0,0,0,0,0,1,1,78.9,68.4,78.9,67.5,76.1,61.7,70.9,2,5000,46.8,46.8,0,59.0,59.0,59.0,59.0,56.0,3900,2808,2686671,925433,40614768,138887,240135302,8,0,0,59108816,66334052,29784324,272732,29920728,403456,2614284,52495142351,1455853546,7.67,0.50,0.00,0.00,0.88,1139949,815388,225962856,167898042,0,147546,2792824432
2026-03-28T15:35:43-07:00,59,24.07,24.12,84,0,2398,2067,2398,3003,36,P0,0x0000000000000000,0,0,0,0,0,1,1,78.9,68.6,78.9,67.6,76.6,61.8,70.8,2,5000,46.8,46.8,0,59.0,59.0,59.0,59.0,56.0,3900,2808,2687652,925699,40616097,138936,240194245,10,0,0,60165700,65277168,29823140,272732,30545460,403456,2614284,52495211203,1455935061,7.67,0.50,0.00,0.00,0.88,1139949,815388,225962856,167898042,0,147546,2793606254
2026-03-28T15:35:44-07:00,59,24.40,25.89,83,0,2398,2067,2398,3003,36,P0,0x0000000000000000,0,0,0,0,0,1,1,80.3,68.6,80.3,67.7,80.1,61.9,70.0,2,5000,46.8,46.8,0,59.0,59.0,59.0,59.0,56.0,3900,2808,2688708,925966,40617391,138971,240237023,8,0,0,61910092,63532776,29827528,272732,31103152,403456,2614284,52495250053,1456002285,7.67,0.59,0.00,0.00,0.90,1139949,815388,225962856,167898042,0,147546,2794468917
2026-03-28T15:35:46-07:00,60,25.11,24.22,84,0,2398,2067,2398,3003,35,P0,0x0000000000000000,0,0,0,0,0,1,1,84.7,68.7,78.8,67.8,84.7,62.2,70.9,2,5000,46.8,47.8,0,59.0,59.0,59.0,59.0,56.0,3900,2808,2689771,926237,40618632,139008,240276808,24,0,0,63045276,62397592,29827608,273372,31757204,403456,2614284,52495287336,1456071306,7.85,0.67,0.00,0.00,0.92,1139954,815401,225962984,167898378,0,147548,2795444078
2026-03-28T15:35:47-07:00,59,25.63,25.46,84,0,2398,2067,2398,3003,36,P0,0x0000000000000000,0,0,0,0,0,1,1,86.3,68.3,77.3,67.7,86.3,62.3,69.7,2,5000,46.8,46.8,0,59.0,59.0,59.0,59.0,56.0,3900,2808,2690734,926476,40619773,139041,240313833,8,0,0,64080592,61362276,29827608,273364,32190988,403456,2614284,52495347847,1456137225,7.85,0.67,0.00,0.00,0.92,1139954,815403,225962984,167898394,0,147548,2796256421
2026-03-28T15:35:48-07:00,60,26.30,26.32,85,0,2398,2067,2398,3003,36,P0,0x0000000000000000,0,0,0,0,0,1,1,84.5,68.3,77.8,67.8,84.5,62.6,70.3,2,5000,47.8,46.8,0,59.0,59.0,59.0,59.0,56.0,3900,2808,2691778,926729,40621087,139083,240349599,12,0,0,65237452,60205416,29827604,273352,32732524,403456,2614284,52495409309,1456218229,7.85,0.73,0.00,0.00,0.93,1139954,815404,225962984,167898418,0,147548,2797120008
2026-03-28T15:35:50-07:00,60,23.42,22.59,83,0,2398,2067,2398,3003,36,P0,0x0000000000000000,0,0,0,0,0,1,1,79.9,68.8,80.0,68.3,79.8,62.4,72.1,2,5000,47.8,46.8,0,59.0,59.0,59.0,59.0,56.0,3900,2808,2692846,926976,40622360,139122,240390681,9,0,0,66326784,59116084,29827612,273356,33313848,403456,2614284,52495483460,1456298854,7.85,0.77,0.00,0.00,0.94,1139955,815405,225962992,167898426,0,147549,2798001525
2026-03-28T15:35:51-07:00,59,22.93,23.58,83,0,2398,2067,2398,3003,36,P0,0x0000000000000000,0,0,0,0,0,1,1,80.7,69.0,78.8,68.6,80.7,62.2,72.6,2,5000,47.8,46.8,0,59.0,59.0,59.0,59.0,56.0,3900,2808,2693871,927231,40623563,139165,240434438,16,0,0,67524628,57918240,29827616,240604,33899644,403456,2614284,52495555724,1456374464,7.95,0.77,0.00,0.00,0.94,1139955,816984,225962992,168299418,0,147549,2798887890
