timestamp,gpu_temp_c,gpu_power_w,gpu_power_instant_w,gpu_util_pct,gpu_mem_util_pct,gpu_clock_mhz,gpu_vid_clock_mhz,gpu_sm_clock_mhz,gpu_max_clock_mhz,gpu_tlimit_c,gpu_pstate,gpu_throttle_reasons,gpu_hw_thermal_throttle,gpu_hw_slowdown,gpu_sw_power_cap,gpu_idle,gpu_power_brake,pcie_gen,pcie_width,thermal_zone0_c,thermal_zone1_c,thermal_zone2_c,thermal_zone3_c,thermal_zone4_c,thermal_zone5_c,thermal_zone6_c,fan_state,fan_power_uw,nvme_temp_c,nvme_temp2_c,nvme_temp_alarm,nic0_temp_c,nic1_temp_c,nic2_temp_c,nic3_temp_c,wifi_temp_c,cpu_big_avg_mhz,cpu_little_avg_mhz,cpu_user,cpu_system,cpu_idle,cpu_iowait,context_switches,procs_running,procs_blocked,cpu_throttle_max,mem_used_kb,mem_available_kb,mem_cached_kb,mem_dirty_kb,mem_anon_kb,mem_file_hugepages_kb,swap_used_kb,net_rx_bytes,net_tx_bytes,load_avg_1m,psi_cpu_avg10,psi_mem_some_avg10,psi_mem_full_avg10,psi_io_some_avg10,nvme_read_ios,nvme_write_ios,nvme_read_sectors,nvme_write_sectors,nvme_io_in_progress,pgmajfault,pgfault
2026-03-28T16:29:11-07:00,41,9.03,14.26,0,0,1378,962,1378,3003,53,P0,0x0000000000000000,0,0,0,0,0,1,1,59.6,49.6,54.1,50.1,59.6,42.2,50.1,2,5000,38.8,38.8,0,44.0,44.0,44.0,44.0,42.0,3900,2808,996248,369569,48750983,66523,151153172,5,0,0,14294308,111148748,51168588,3659604,9166768,26013696,8,36196535668,1049642477,1.66,0.66,0.00,0.00,0.20,83874,819089,12375264,177209978,0,13385,505450787
2026-03-28T16:29:12-07:00,42,14.05,14.33,2,0,1378,962,1378,3003,53,P0,0x0000000000000000,0,0,0,0,0,1,1,60.1,48.7,53.1,49.8,60.1,43.3,49.7,2,5000,38.8,37.8,0,45.0,45.0,45.0,45.0,43.0,3900,2808,997325,370090,48752752,66536,151169096,15,0,0,22985520,102457536,51417736,3660508,12212512,26013696,8,36196543152,1049648161,1.66,1.99,0.00,0.00,0.16,83874,819089,12375264,177209978,0,13385,506594664
2026-03-28T16:29:14-07:00,42,13.89,14.30,10,0,1378,962,1378,3003,53,P0,0x0000000000000000,0,0,0,0,0,1,1,64.4,51.7,58.3,52.1,64.4,43.7,52.5,2,5000,38.8,38.8,0,45.0,45.0,45.0,45.0,43.0,3900,2808,999179,370470,48753780,66552,151187843,21,0,0,32279904,93163152,51435956,3660632,13598572,26013696,8,36196554720,1049649426,3.21,1.99,0.00,0.00,0.16,83874,819089,12375264,177209978,0,13385,507876149
2026-03-28T16:29:16-07:00,43,13.74,14.16,11,0,2411,2067,2411,3003,52,P0,0x0000000000000000,0,0,0,0,0,1,1,71.5,57.6,62.9,56.8,71.5,44.1,55.5,2,5000,37.8,37.8,0,45.0,45.0,45.0,45.0,43.0,3900,2808,1001604,370779,48753932,66564,151199731,21,0,0,35016692,90426364,51435960,3660688,16414464,26013696,8,36196737380,1049708154,3.21,2.53,0.00,0.00,0.13,83874,819106,12375264,177211202,0,13385,509784068
2026-03-28T16:29:17-07:00,43,13.80,14.54,10,0,2411,2067,2411,3003,51,P0,0x0000000000000000,0,0,0,0,0,1,1,73.2,57.9,64.8,58.1,73.2,44.6,56.6,2,5000,37.8,37.8,0,45.0,45.0,45.0,45.0,43.0,3900,2808,1004132,371094,48754053,66570,151263301,21,0,0,37869924,87573132,51498700,3660688,18951568,26013696,8,36196924421,1049753022,3.21,2.98,0.00,0.00,0.11,83874,819111,12375264,177211242,0,13385,511359003
2026-03-28T16:29:19-07:00,44,14.64,14.67,18,0,2411,2067,2411,3003,51,P0,0x0000000000000000,0,0,0,0,0,1,1,73.7,56.3,65.6,56.6,73.7,45.6,57.6,2,5000,37.8,37.8,0,45.0,45.0,45.0,45.0,0.0,3900,2808,1006599,371656,48755297,66589,151373661,15,0,0,42440392,83002664,51803784,3660688,20221136,26013696,8,36197023350,1049774791,5.20,2.62,0.00,0.00,0.09,83874,819114,12375264,177211266,0,13385,512767302
2026-03-28T16:29:21-07:00,44,14.58,14.79,20,0,2411,2067,2411,3003,50,P0,0x0000000000000000,0,0,0,0,0,1,1,73.9,59.7,66.1,57.5,73.9,45.8,58.3,2,5000,37.8,38.8,0,45.0,45.0,45.0,45.0,42.0,3900,2808,1008897,372086,48756126,66594,151386660,17,0,0,48615324,76827732,51882148,3660700,21150708,26013696,8,36197028352,1049776131,5.20,2.14,0.00,0.00,0.07,83992,819129,12405472,177211722,0,13389,514005276
2026-03-28T16:29:23-07:00,44,13.83,14.31,15,0,2411,2067,2411,3003,50,P0,0x0000000000000000,0,0,0,0,0,1,1,74.4,61.6,66.8,60.8,74.4,46.3,59.3,2,5000,37.8,37.8,0,46.0,46.0,46.0,46.0,0.0,3900,2808,1011425,372300,48756164,66594,151395922,24,0,0,55810804,69632252,51951396,3660696,22489028,26013696,8,36197044291,1049777049,5.20,3.20,0.00,0.00,0.06,84558,819129,12548968,177211722,0,13403,515546618
2026-03-28T16:29:24-07:00,45,13.82,14.25,15,0,2411,2067,2411,3003,49,P0,0x0000000000000000,0,0,0,0,0,1,1,75.2,62.0,67.2,62.2,75.2,46.6,59.6,2,5000,38.8,37.8,0,46.0,46.0,46.0,46.0,0.0,3900,2808,1013980,372483,48756172,66594,151404638,23,0,0,57463892,67979164,52016956,3660700,23887864,26013696,8,36197056071,1049777149,5.20,3.20,0.00,0.00,0.06,85072,819129,12679952,177211722,0,13416,517165073
2026-03-28T16:29:25-07:00,45,14.01,13.73,18,0,2411,2067,2411,3003,49,P0,0x0000000000000000,0,0,0,0,0,1,1,75.8,62.9,67.8,63.1,75.9,46.7,60.4,2,5000,38.8,38.8,0,46.0,46.0,46.0,46.0,0.0,3900,2808,1016806,372688,48756182,66594,151414745,26,0,0,59394660,66048396,52068968,3660704,25530992,26013696,8,36197059452,1049777422,6.62,4.62,0.00,0.00,0.04,85452,819141,12777232,177211954,0,13425,518948790
