config_hash,model_name,quantization,batch_size,sequence_length,sci_per_token,val_bpb,energy_per_token_j,tokens_per_sec,gpu_power_avg_w,gpu_util_avg_pct,gpu_clock_avg_mhz,mem_used_gb,mem_pressure_pct,latency_p50_ms,carbon_operational_g,carbon_embodied_g,nvme_temp_c,system_load_avg,pareto_rank,status,created_at
27380572cc7b,Qwen/Qwen3.5-0.8B,none,32,256,3.617947237837749e-05,4.065588352168114,0.05561525140539743,411.7092360463072,23.43894736842105,60.26315789473684,2409.0,14.88,12.4,1.697339537597653,6.1794723783774915e-06,3e-05,43.85,1.86,0,completed,2026-03-28T20:48:13.509542+00:00
ef75ac547b54,Qwen/Qwen3.5-0.8B,none,8,256,3.9109019488626575e-05,4.065588352168114,0.08198117539763916,266.88421153675847,22.546486486486486,62.24324324324324,2403.810810810811,14.39,12.0,2.543048125000169,9.109019488626574e-06,3e-05,44.85,2.26,1,completed,2026-03-28T20:48:52.051029+00:00
