timestamp,gpu_temp_c,gpu_power_w,gpu_util_pct,gpu_clock_mhz,gpu_vid_clock_mhz,thermal_zone0_c,thermal_zone1_c,thermal_zone2_c,thermal_zone3_c,thermal_zone4_c,thermal_zone5_c,thermal_zone6_c,fan_rpm,fan_power_uw,nvme_temp_c,nic0_temp_c,nic1_temp_c,nic2_temp_c,nic3_temp_c,wifi_temp_c,cpu_big_avg_mhz,cpu_little_avg_mhz,mem_used_kb,mem_available_kb,load_avg_1m
2026-03-28T12:02:10-07:00,41,4.17,0,208,598,44.0,43.9,43.8,43.1,44.0,43.3,43.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9177212,116265656,0.77
2026-03-28T12:02:11-07:00,41,4.20,0,208,598,43.8,43.8,43.8,42.9,43.8,42.9,43.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9173304,116269564,0.77
2026-03-28T12:02:13-07:00,41,4.20,0,208,598,43.8,43.8,43.8,43.0,43.8,42.8,43.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9144844,116298024,0.71
2026-03-28T12:02:14-07:00,41,4.24,0,240,617,43.9,43.9,43.8,43.3,43.9,42.8,43.8,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9158508,116284360,0.71
2026-03-28T12:02:15-07:00,41,4.30,0,208,598,44.0,43.9,44.0,43.3,43.8,42.8,43.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9153296,116289572,0.71
2026-03-28T12:02:16-07:00,41,4.28,0,208,598,44.1,44.0,44.1,43.4,43.8,42.8,43.9,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9170384,116272484,0.71
2026-03-28T12:02:17-07:00,41,4.29,0,201,598,44.0,44.0,44.0,43.4,43.9,42.8,43.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9163212,116279656,0.71
2026-03-28T12:02:18-07:00,41,4.18,0,208,598,44.1,44.0,43.9,43.2,44.0,42.8,43.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9098148,116344720,0.81
2026-03-28T12:02:19-07:00,41,4.24,1,208,598,44.0,43.9,43.8,43.3,44.0,42.8,43.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9096868,116346000,0.81
2026-03-28T12:02:21-07:00,41,4.22,0,214,598,44.1,43.9,43.8,43.2,44.1,42.8,43.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9100404,116342464,0.81
2026-03-28T12:02:22-07:00,41,4.24,0,214,598,43.9,44.0,43.8,43.3,43.9,42.8,43.8,2,5000,40.8,46.0,46.0,46.0,46.0,42.0,3900,2808,9095016,116347852,0.81
2026-03-28T12:02:23-07:00,41,4.16,0,214,598,43.9,43.9,43.9,43.1,43.8,42.8,43.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9075960,116366908,1.15
2026-03-28T12:02:24-07:00,41,4.22,0,214,598,44.0,43.8,44.0,43.2,43.8,42.8,43.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9075492,116367376,1.15
2026-03-28T12:02:25-07:00,41,4.22,0,208,598,43.9,43.9,43.8,43.1,43.8,42.8,43.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9074372,116368496,1.15
2026-03-28T12:02:26-07:00,41,4.08,0,208,598,43.8,43.8,43.6,43.0,43.8,42.8,43.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9078888,116363980,1.15
2026-03-28T12:02:28-07:00,41,4.10,0,221,604,43.9,43.9,43.5,43.0,43.8,42.8,43.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9102436,116340432,1.06
2026-03-28T12:02:29-07:00,41,4.17,0,208,598,43.9,43.9,43.6,43.1,43.9,42.8,43.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9115700,116327168,1.06
2026-03-28T12:02:30-07:00,41,4.16,0,208,598,43.9,43.8,43.7,43.0,43.9,42.8,43.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9140360,116302508,1.06
2026-03-28T12:02:31-07:00,41,4.17,0,208,598,43.9,43.8,43.9,43.1,43.8,42.8,43.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9124728,116318140,1.06
2026-03-28T12:02:32-07:00,41,4.21,0,208,598,43.9,43.9,43.6,43.0,43.8,42.8,43.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9120660,116322208,1.06
2026-03-28T12:02:33-07:00,41,4.16,0,208,598,44.0,43.9,43.6,43.0,43.8,42.8,44.0,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9125204,116317664,0.97
2026-03-28T12:02:34-07:00,41,4.17,0,208,598,43.8,43.8,43.7,43.0,43.8,42.8,43.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9139532,116303336,0.97
2026-03-28T12:02:36-07:00,41,4.24,0,208,598,43.9,43.9,43.8,43.0,43.9,42.8,43.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9147736,116295132,0.97
2026-03-28T12:02:37-07:00,41,4.17,0,208,598,43.8,43.8,43.7,43.0,43.8,42.8,43.8,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9141508,116301360,0.97
2026-03-28T12:02:38-07:00,41,4.19,0,208,598,43.9,43.9,43.6,42.9,43.8,42.8,43.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9147668,116295200,0.89
2026-03-28T12:02:39-07:00,41,4.07,0,208,598,43.8,43.8,43.3,42.9,43.7,42.8,43.4,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9152360,116290508,0.89
2026-03-28T12:02:40-07:00,41,4.07,0,208,598,43.8,43.8,43.3,42.9,43.6,42.8,43.4,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9148780,116294088,0.89
2026-03-28T12:02:41-07:00,41,4.13,0,208,598,43.8,43.8,43.2,42.9,43.7,42.8,43.6,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9138292,116304576,0.89
2026-03-28T12:02:43-07:00,41,4.18,0,208,598,43.8,43.8,43.4,42.9,43.8,42.8,43.7,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9131788,116311080,0.90
2026-03-28T12:02:44-07:00,41,4.14,0,221,604,43.8,43.8,43.3,43.0,43.8,42.8,43.7,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9155808,116287060,0.90
2026-03-28T12:02:45-07:00,41,4.26,0,214,598,43.9,43.8,43.6,43.0,43.9,42.8,43.7,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9143620,116299248,0.90
2026-03-28T12:02:46-07:00,41,4.23,0,214,604,43.8,43.8,43.7,43.1,43.8,42.8,43.7,2,5000,39.8,45.0,45.0,45.0,45.0,45.0,3900,2808,9146208,116296660,0.90
2026-03-28T12:02:47-07:00,41,4.26,0,208,598,44.0,44.0,43.6,43.0,43.8,42.8,43.5,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9146748,116296120,0.90
2026-03-28T12:02:48-07:00,41,4.10,0,208,598,43.9,43.9,43.5,42.9,43.7,42.8,43.5,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9162092,116280776,0.83
2026-03-28T12:02:49-07:00,41,4.20,0,208,598,43.8,43.8,43.4,42.9,43.7,42.8,43.7,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9154064,116288804,0.83
2026-03-28T12:02:51-07:00,41,4.21,0,208,598,43.8,43.8,43.3,42.8,43.7,42.8,43.5,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9154820,116288048,0.83
2026-03-28T12:02:52-07:00,41,4.21,0,208,598,43.8,43.8,43.2,42.9,43.6,42.8,43.7,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9166608,116276260,0.83
2026-03-28T12:02:53-07:00,41,4.07,0,208,598,43.8,43.8,43.0,42.8,43.4,42.8,43.1,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9171740,116271128,0.76
2026-03-28T12:02:54-07:00,41,4.11,0,208,598,43.8,43.8,43.0,42.8,43.5,42.8,43.2,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9174732,116268136,0.76
2026-03-28T12:02:55-07:00,41,4.16,0,208,598,43.8,43.8,42.9,42.8,43.2,42.8,43.3,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9171364,116271504,0.76
2026-03-28T12:02:56-07:00,41,4.13,0,208,598,43.8,43.8,42.9,42.8,43.3,42.8,43.0,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9176376,116266492,0.76
2026-03-28T12:02:58-07:00,41,4.21,0,208,598,43.8,43.8,43.0,42.9,43.4,42.8,43.1,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9181624,116261244,0.70
2026-03-28T12:02:59-07:00,41,4.14,0,208,598,43.8,43.8,43.3,43.0,43.7,42.8,43.1,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9182776,116260092,0.70
2026-03-28T12:03:00-07:00,41,4.22,0,208,598,43.8,43.8,43.3,43.0,43.7,42.8,43.6,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9183488,116259380,0.70
2026-03-28T12:03:01-07:00,41,4.26,0,208,598,44.6,43.9,43.6,43.3,44.6,42.8,43.6,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9194528,116248340,0.70
2026-03-28T12:03:02-07:00,41,4.23,0,208,598,43.8,43.8,43.5,42.9,43.7,42.8,43.7,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9206764,116236104,0.70
2026-03-28T12:03:03-07:00,41,4.15,0,214,598,43.8,43.8,43.4,42.9,43.6,42.8,43.5,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9221256,116221612,0.64
2026-03-28T12:03:04-07:00,41,4.19,0,208,598,43.8,43.8,43.3,42.9,43.6,42.8,43.3,2,5000,39.8,45.0,45.0,45.0,45.0,45.0,3900,2808,9236476,116206392,0.64
2026-03-28T12:03:06-07:00,41,4.22,0,208,598,43.8,43.8,43.2,42.9,43.7,42.8,43.2,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9252100,116190768,0.64
2026-03-28T12:03:07-07:00,41,4.16,0,208,598,43.8,43.8,43.2,42.9,43.6,42.8,43.1,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9233220,116209648,0.64
2026-03-28T12:03:08-07:00,41,4.18,0,208,598,43.8,43.8,43.3,42.8,43.6,42.8,43.1,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9255712,116187156,0.67
2026-03-28T12:03:09-07:00,41,4.09,0,208,598,43.8,43.8,43.2,42.9,43.5,42.8,43.0,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9250512,116192356,0.67
2026-03-28T12:03:10-07:00,41,4.11,0,208,598,43.9,43.9,43.0,42.8,43.4,42.8,43.1,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9240668,116202200,0.67
2026-03-28T12:03:11-07:00,41,4.21,0,208,598,43.8,43.8,43.0,42.8,43.4,42.8,43.2,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9245716,116197152,0.67
2026-03-28T12:03:12-07:00,41,4.14,0,208,598,43.8,43.8,42.9,42.8,43.2,42.8,42.9,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9263552,116179316,0.62
2026-03-28T12:03:14-07:00,41,4.16,0,208,598,43.8,43.8,43.3,42.9,43.5,42.8,43.3,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9250976,116191892,0.62
2026-03-28T12:03:15-07:00,41,4.23,0,208,598,43.8,43.8,43.2,42.9,43.6,42.8,43.2,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9278752,116164116,0.62
2026-03-28T12:03:16-07:00,41,4.15,0,208,598,43.8,43.8,43.3,42.9,43.6,42.8,43.0,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9275548,116167320,0.62
2026-03-28T12:03:17-07:00,41,4.20,0,208,598,43.8,43.8,43.3,43.0,43.4,42.8,43.0,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9287748,116155120,0.62
2026-03-28T12:03:18-07:00,41,4.17,0,208,598,43.8,43.8,43.1,42.8,43.2,42.8,43.0,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9285700,116157168,0.57
2026-03-28T12:03:19-07:00,41,4.17,0,208,598,43.8,43.8,43.0,42.8,43.2,42.8,42.8,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9290836,116152032,0.57
2026-03-28T12:03:21-07:00,41,4.17,0,208,598,43.8,43.8,42.9,42.8,43.1,42.8,42.9,2,5000,39.8,45.0,45.0,45.0,45.0,45.0,3900,2808,9302468,116140400,0.57
2026-03-28T12:03:22-07:00,41,4.19,0,208,598,43.8,43.8,42.9,42.8,43.2,42.8,42.9,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9307800,116135068,0.57
2026-03-28T12:03:23-07:00,41,4.02,0,208,598,43.8,43.8,43.0,42.8,43.2,42.8,42.9,2,5000,40.8,45.0,45.0,45.0,45.0,42.0,3900,2808,9324464,116118404,0.52
2026-03-28T12:03:24-07:00,41,4.11,0,208,598,43.8,43.8,43.0,42.8,43.1,42.8,43.1,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9328784,116114084,0.52
2026-03-28T12:03:25-07:00,41,4.15,0,208,598,43.8,43.8,42.9,42.8,43.1,42.8,43.0,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9323856,116119012,0.52
2026-03-28T12:03:26-07:00,41,4.17,0,208,598,43.8,43.8,42.9,42.9,43.1,42.8,42.9,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9341688,116101180,0.52
2026-03-28T12:03:27-07:00,41,4.04,0,208,598,43.8,43.8,42.8,42.8,43.0,42.8,42.8,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9355048,116087820,0.48
2026-03-28T12:03:29-07:00,41,4.11,0,208,598,43.8,43.8,42.9,42.8,43.2,42.8,42.9,2,5000,39.8,45.0,45.0,45.0,45.0,45.0,3900,2808,9356244,116086624,0.48
2026-03-28T12:03:30-07:00,41,4.14,0,208,598,43.8,43.8,42.9,42.8,43.1,42.8,43.1,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9353976,116088892,0.48
2026-03-28T12:03:31-07:00,41,4.12,0,208,598,43.8,43.8,42.9,42.9,43.0,42.8,42.9,2,5000,40.8,45.0,45.0,45.0,45.0,45.0,3900,2808,9360252,116082616,0.48
2026-03-28T12:03:32-07:00,41,4.18,0,208,598,43.8,43.8,42.9,42.8,43.0,42.8,43.1,2,5000,40.8,45.0,45.0,45.0,45.0,45.0,3900,2808,9366200,116076668,0.48
2026-03-28T12:03:33-07:00,41,4.15,0,208,598,43.8,43.8,43.0,42.8,43.0,42.8,42.8,2,5000,39.8,45.0,45.0,45.0,45.0,45.0,3900,2808,9376504,116066364,0.44
2026-03-28T12:03:34-07:00,41,4.16,0,208,598,43.8,43.8,43.0,42.8,42.9,42.8,42.8,2,5000,39.8,45.0,45.0,45.0,45.0,45.0,3900,2808,9386764,116056104,0.44
2026-03-28T12:03:36-07:00,41,4.15,0,208,598,43.8,43.8,43.1,42.9,43.2,42.8,42.9,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9387192,116055676,0.44
2026-03-28T12:03:37-07:00,41,4.16,0,208,598,43.8,43.8,43.3,43.0,43.4,42.8,42.9,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9380528,116062340,0.44
2026-03-28T12:03:38-07:00,41,4.11,0,208,598,43.8,43.8,43.0,42.9,43.1,42.8,42.9,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9360764,116082104,0.41
2026-03-28T12:03:39-07:00,41,4.07,0,208,598,43.8,43.8,42.9,42.8,43.1,42.8,42.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9356292,116086576,0.41
2026-03-28T12:03:40-07:00,41,4.10,0,208,598,43.8,43.8,42.9,42.8,42.9,42.8,43.0,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9356624,116086244,0.41
2026-03-28T12:03:41-07:00,41,4.06,0,208,598,43.8,43.8,43.0,42.8,42.9,42.8,42.8,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9343280,116099588,0.41
2026-03-28T12:03:43-07:00,41,4.08,0,208,598,43.8,43.8,42.9,42.8,42.9,42.8,42.8,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9340164,116102704,0.37
2026-03-28T12:03:44-07:00,41,4.12,0,208,598,43.8,43.8,43.0,42.9,43.5,42.8,43.1,2,5000,40.8,45.0,45.0,45.0,45.0,45.0,3900,2808,9367212,116075656,0.37
2026-03-28T12:03:45-07:00,41,4.15,0,208,598,43.8,43.8,43.0,42.9,43.6,42.8,42.9,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9364676,116078192,0.37
2026-03-28T12:03:46-07:00,41,4.09,0,208,598,43.8,43.8,42.9,42.8,43.2,42.8,43.2,2,5000,40.8,45.0,45.0,45.0,45.0,45.0,3900,2808,9364252,116078616,0.37
2026-03-28T12:03:47-07:00,41,4.12,0,208,598,43.8,43.8,43.0,42.8,43.2,42.8,43.2,2,5000,40.8,45.0,45.0,45.0,45.0,45.0,3900,2808,9363608,116079260,0.37
2026-03-28T12:03:48-07:00,41,4.12,0,208,598,43.8,43.8,43.1,42.9,43.1,42.8,43.0,2,5000,40.8,45.0,45.0,45.0,45.0,45.0,3900,2808,9354008,116088860,0.34
2026-03-28T12:03:49-07:00,41,4.14,0,208,598,43.8,43.8,43.1,42.9,43.1,42.8,42.8,2,5000,40.8,45.0,45.0,45.0,45.0,45.0,3900,2808,9356840,116086028,0.34
2026-03-28T12:03:51-07:00,41,4.15,0,208,598,43.8,43.8,43.0,42.9,43.2,42.8,43.0,2,5000,40.8,45.0,45.0,45.0,45.0,45.0,3900,2808,9350416,116092452,0.34
2026-03-28T12:03:52-07:00,41,4.20,0,208,598,43.8,43.8,43.0,42.9,43.2,42.8,43.3,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9358244,116084624,0.34
2026-03-28T12:03:53-07:00,41,4.07,0,208,598,43.7,43.7,42.9,42.8,43.0,42.8,43.1,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9368132,116074736,0.32
2026-03-28T12:03:54-07:00,41,4.16,0,208,598,43.7,43.7,43.0,42.9,43.2,42.8,43.0,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9376536,116066332,0.32
2026-03-28T12:03:55-07:00,41,4.08,0,208,598,43.7,43.7,42.9,42.9,43.2,42.8,43.1,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9374608,116068260,0.32
2026-03-28T12:03:56-07:00,41,4.15,0,208,598,43.7,43.7,42.9,42.8,42.9,42.8,42.9,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9393124,116049744,0.32
2026-03-28T12:03:57-07:00,41,4.15,0,208,598,43.5,43.5,43.0,42.7,42.9,42.8,42.9,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9400260,116042608,0.29
2026-03-28T12:03:59-07:00,41,4.04,0,208,598,43.7,43.7,42.9,42.9,42.9,42.8,43.1,2,5000,40.8,45.0,45.0,45.0,45.0,45.0,3900,2808,9384448,116058420,0.29
2026-03-28T12:04:00-07:00,41,4.13,0,214,604,43.7,43.7,43.0,42.8,42.9,42.8,43.4,2,5000,40.8,45.0,45.0,45.0,45.0,45.0,3900,2808,9400576,116042292,0.29
2026-03-28T12:04:01-07:00,41,4.13,0,214,604,43.7,43.7,42.9,42.8,42.9,42.8,42.9,2,5000,40.8,45.0,45.0,45.0,45.0,45.0,3900,2808,9404484,116038384,0.29
2026-03-28T12:04:02-07:00,41,4.22,0,214,604,44.3,43.8,44.3,42.9,43.5,42.8,43.0,2,5000,40.8,45.0,45.0,45.0,45.0,45.0,3900,2808,9402324,116040544,0.29
2026-03-28T12:04:03-07:00,41,4.12,2,208,598,43.8,43.8,43.4,43.0,43.3,42.8,43.0,2,5000,40.8,45.0,45.0,45.0,45.0,45.0,3900,2808,9404348,116038520,0.43
2026-03-28T12:04:04-07:00,41,4.20,0,208,598,43.8,43.8,43.1,42.9,43.2,42.8,42.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9397528,116045340,0.43
2026-03-28T12:04:05-07:00,41,4.16,0,214,604,43.8,43.8,43.0,43.0,43.3,42.8,43.1,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9387016,116055852,0.43
2026-03-28T12:04:07-07:00,41,4.20,0,208,598,43.8,43.8,43.2,43.0,43.2,42.8,43.5,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9393352,116049516,0.43
2026-03-28T12:04:08-07:00,41,4.08,0,208,591,43.8,43.8,42.9,42.9,43.3,42.8,43.2,2,5000,40.8,45.0,45.0,45.0,45.0,42.0,3900,2808,9395816,116047052,0.39
2026-03-28T12:04:09-07:00,41,4.15,0,208,591,43.8,43.8,42.9,42.9,43.1,42.8,42.9,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9409524,116033344,0.39
2026-03-28T12:04:10-07:00,41,4.04,0,208,591,43.8,43.8,42.8,42.8,43.1,42.8,42.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9421632,116021236,0.39
2026-03-28T12:04:11-07:00,41,4.04,0,208,598,43.8,43.8,42.9,42.8,43.0,42.8,42.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9447496,115995372,0.39
2026-03-28T12:04:12-07:00,41,4.06,0,208,598,43.7,43.7,42.9,42.8,42.9,42.8,42.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9455180,115987688,0.44
2026-03-28T12:04:14-07:00,41,4.12,0,208,598,43.7,43.7,42.9,42.8,43.0,42.8,42.8,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9458672,115984196,0.44
2026-03-28T12:04:15-07:00,41,4.18,0,208,598,43.7,43.7,42.9,42.8,43.3,42.8,43.1,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9440124,116002744,0.44
2026-03-28T12:04:16-07:00,41,4.19,0,208,598,43.7,43.7,42.9,42.8,43.2,42.8,43.0,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9433332,116009536,0.44
2026-03-28T12:04:17-07:00,41,4.20,0,208,598,43.8,43.8,43.0,42.8,43.1,42.8,43.2,2,5000,39.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9452980,115989888,0.44
2026-03-28T12:04:18-07:00,41,4.23,0,208,598,43.8,43.8,43.2,42.9,43.1,42.8,43.3,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9449624,115993244,0.41
2026-03-28T12:04:19-07:00,41,4.17,0,221,604,43.8,43.8,43.1,42.8,43.1,42.8,43.4,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9454112,115988756,0.41
2026-03-28T12:04:20-07:00,41,4.11,0,221,604,43.8,43.8,42.9,42.9,43.3,42.8,43.4,2,5000,40.8,45.0,45.0,45.0,45.0,43.0,3900,2808,9463636,115979232,0.41
2026-03-28T12:04:22-07:00,41,4.19,0,221,604,43.8,43.8,42.9,42.8,43.0,42.8,42.9,2,5000,40.8,45.0,45.0,45.0,45.0,42.0,3900,2808,9241760,116201108,0.41
