config_hash,model_name,quantization,batch_size,sequence_length,sci_per_token,val_bpb,energy_per_token_j,tokens_per_sec,gpu_power_avg_w,gpu_util_avg_pct,gpu_clock_avg_mhz,mem_used_gb,mem_pressure_pct,latency_p50_ms,carbon_operational_g,carbon_embodied_g,nvme_temp_c,system_load_avg,pareto_rank,status,created_at
8c5dfe3ca6fc,Qwen/Qwen3.5-4B,none,1,128,,,,,,,,,,,,,,,,failed,2026-03-28T23:04:48.063395+00:00
dc2215592149,Qwen/Qwen3.5-4B,none,32,256,,,,,,,,,,,,,,,,failed,2026-03-28T23:06:31.542057+00:00
621badeb46c7,Qwen/Qwen3.5-0.8B,none,2,2048,0.00044108453199463813,4.065588352168114,3.6997607879517425,5.695701219120989,21.835945945945944,61.86486486486486,2401.864864864865,38.4,32.1,71.17157493021931,0.0004110845319946381,3e-05,53.85,9.8,0,completed,2026-03-28T23:07:13.057238+00:00
