timestamp,gpu_temp_c,gpu_power_w,gpu_power_instant_w,gpu_util_pct,gpu_mem_util_pct,gpu_clock_mhz,gpu_vid_clock_mhz,gpu_sm_clock_mhz,gpu_max_clock_mhz,gpu_tlimit_c,gpu_pstate,gpu_throttle_reasons,gpu_hw_thermal_throttle,gpu_hw_slowdown,gpu_sw_power_cap,gpu_idle,gpu_power_brake,pcie_gen,pcie_width,thermal_zone0_c,thermal_zone1_c,thermal_zone2_c,thermal_zone3_c,thermal_zone4_c,thermal_zone5_c,thermal_zone6_c,fan_state,fan_power_uw,nvme_temp_c,nvme_temp2_c,nvme_temp_alarm,nic0_temp_c,nic1_temp_c,nic2_temp_c,nic3_temp_c,wifi_temp_c,cpu_big_avg_mhz,cpu_little_avg_mhz,cpu_user,cpu_system,cpu_idle,cpu_iowait,context_switches,procs_running,procs_blocked,cpu_throttle_max,mem_used_kb,mem_available_kb,mem_cached_kb,mem_dirty_kb,mem_anon_kb,mem_file_hugepages_kb,swap_used_kb,net_rx_bytes,net_tx_bytes,load_avg_1m,psi_cpu_avg10,psi_mem_some_avg10,psi_mem_full_avg10,psi_io_some_avg10,nvme_read_ios,nvme_write_ios,nvme_read_sectors,nvme_write_sectors,nvme_io_in_progress,pgmajfault,pgfault
2026-03-28T15:49:10-07:00,53,12.93,13.47,0,0,2398,2067,2398,3003,42,P0,0x0000000000000000,0,0,0,0,0,1,1,67.0,59.6,66.8,59.0,67.0,56.3,59.2,2,5000,47.8,48.8,0,55.0,55.0,55.0,55.0,54.0,3900,2808,3015767,1269816,41506486,155683,261686934,4,0,0,6616024,118826844,25983560,1672,2150976,0,2238120,53384648112,1496336404,2.70,0.38,0.00,0.00,0.30,3864742,1444832,515711256,233100226,0,1500689,3199912548
2026-03-28T15:49:12-07:00,53,13.33,13.57,2,0,2398,2067,2398,3003,42,P0,0x0000000000000000,0,0,0,0,0,1,1,71.5,59.4,61.2,59.0,71.5,55.9,58.8,2,5000,48.8,47.8,0,55.0,55.0,55.0,55.0,54.0,3900,2808,3016154,1269972,41508265,155692,261727372,4,0,0,9322340,116120528,25992456,1696,2805556,0,2237540,53384713613,1496410007,2.70,0.38,0.00,0.00,0.30,3866130,1444868,515739096,233101002,0,1501627,3200418676
2026-03-28T15:49:13-07:00,53,13.77,13.39,2,0,2398,2067,2398,3003,42,P0,0x0000000000000000,0,0,0,0,0,1,1,68.3,59.6,61.8,59.1,68.4,55.8,59.7,2,5000,48.8,48.8,0,55.0,55.0,55.0,55.0,54.0,3900,2808,3016501,1270176,41510056,155707,261780138,7,0,0,13634468,111808400,26094376,1720,3394888,0,2237396,53384826105,1496518910,2.70,0.31,0.00,0.00,0.24,3866294,1444874,515770336,233101402,0,1501759,3200940719
2026-03-28T15:49:14-07:00,53,13.74,13.38,5,0,2398,2067,2398,3003,42,P0,0x0000000000000000,0,0,0,0,0,1,1,69.6,60.5,68.1,59.9,69.6,55.8,60.2,2,5000,48.8,47.8,0,55.0,55.0,55.0,55.0,54.0,3900,2808,3017017,1270346,41511699,155722,261814471,7,0,0,16442548,109000320,26145688,8740,3823256,0,2237396,53384910735,1496597466,2.70,0.25,0.00,0.00,0.20,3866302,1444929,515772384,233105330,0,1501762,3201577581
2026-03-28T15:49:15-07:00,53,13.60,13.70,6,0,2398,2067,2398,3003,42,P0,0x0000000000000000,0,0,0,0,0,1,1,72.1,60.7,72.1,60.5,70.7,55.8,62.7,2,5000,47.8,47.8,0,55.0,55.0,55.0,55.0,54.0,3900,2808,3017860,1270530,41513134,155741,261830427,8,0,0,17162836,108280032,26140664,1736,4607900,0,2237304,53384943933,1496639075,3.13,0.25,0.00,0.00,0.20,3866345,1444935,515776696,233106130,0,1501796,3202548644
2026-03-28T15:49:16-07:00,53,13.66,14.11,3,0,2398,2067,2398,3003,42,P0,0x0000000000000000,0,0,0,0,0,1,1,72.2,61.5,72.2,61.1,71.7,55.8,63.0,2,5000,47.8,47.8,0,55.0,55.0,55.0,55.0,54.0,3900,2808,3018590,1270714,41514610,155748,261846646,27,0,0,17851596,107591272,26142084,1856,5334688,0,2237304,53384979274,1496689885,3.13,0.38,0.00,0.00,0.16,3866355,1445024,515779256,233110762,0,1501801,3203453338
2026-03-28T15:49:18-07:00,54,13.85,15.16,6,0,2398,2067,2398,3003,41,P0,0x0000000000000000,0,0,0,0,0,1,1,77.0,62.4,72.5,61.7,77.0,55.8,64.3,2,5000,47.8,47.8,0,55.0,55.0,55.0,55.0,54.0,3900,2808,3019513,1270959,41515967,155772,261867880,10,0,0,19038132,106404736,26143288,1772,6518080,0,2237140,53385075563,1496765394,3.13,0.68,0.00,0.00,0.13,3866456,1445040,515782584,233112402,0,1501882,3204575599
2026-03-28T15:49:19-07:00,54,14.06,13.57,6,0,2398,2067,2398,3003,41,P0,0x0000000000000000,0,0,0,0,0,1,1,79.7,62.9,73.1,62.2,79.7,55.8,62.9,2,5000,47.8,47.8,0,55.0,55.0,55.0,55.0,54.0,3900,2808,3020434,1271219,41517431,155802,261903823,10,0,0,20726316,104716552,26187544,1776,7400964,0,2237140,53385183795,1496876537,3.13,0.68,0.00,0.00,0.13,3866466,1445119,515785144,233116330,0,1501887,3205596391
2026-03-28T15:49:20-07:00,54,13.97,15.02,7,0,2398,2067,2398,3003,41,P0,0x0000000000000000,0,0,0,0,0,1,1,75.5,63.3,73.0,62.7,75.5,56.0,64.4,2,5000,47.8,47.8,0,55.0,55.0,55.0,55.0,54.0,3900,2808,3021347,1271467,41518718,155820,261925257,12,0,0,21886152,103556716,26189044,1768,8334780,0,2235064,53385261645,1496956869,3.60,0.92,0.00,0.00,0.11,3866481,1445160,515788248,233117706,0,1501976,3206722928
2026-03-28T15:49:22-07:00,54,14.13,13.79,7,0,2398,2067,2398,3003,41,P0,0x0000000000000000,0,0,0,0,0,1,1,77.4,62.8,74.9,62.6,77.5,56.5,63.8,2,5000,47.8,47.8,0,55.0,55.0,55.0,55.0,54.0,3900,2808,3022145,1271710,41520093,155842,261961983,11,0,0,24099004,101343864,26233360,1772,9104160,0,2235056,53385323778,1497025910,3.60,0.92,0.00,0.00,0.11,3866493,1445160,515789832,233117706,0,1501984,3207656238
