timestamp,gpu_temp_c,gpu_power_w,gpu_power_instant_w,gpu_util_pct,gpu_mem_util_pct,gpu_clock_mhz,gpu_vid_clock_mhz,gpu_sm_clock_mhz,gpu_max_clock_mhz,gpu_tlimit_c,gpu_pstate,gpu_throttle_reasons,gpu_hw_thermal_throttle,gpu_hw_slowdown,gpu_sw_power_cap,gpu_idle,gpu_power_brake,pcie_gen,pcie_width,thermal_zone0_c,thermal_zone1_c,thermal_zone2_c,thermal_zone3_c,thermal_zone4_c,thermal_zone5_c,thermal_zone6_c,fan_state,fan_power_uw,nvme_temp_c,nvme_temp2_c,nvme_temp_alarm,nic0_temp_c,nic1_temp_c,nic2_temp_c,nic3_temp_c,wifi_temp_c,cpu_big_avg_mhz,cpu_little_avg_mhz,cpu_user,cpu_system,cpu_idle,cpu_iowait,context_switches,procs_running,procs_blocked,cpu_throttle_max,mem_used_kb,mem_available_kb,mem_cached_kb,mem_dirty_kb,mem_anon_kb,mem_file_hugepages_kb,swap_used_kb,net_rx_bytes,net_tx_bytes,load_avg_1m,psi_cpu_avg10,psi_mem_some_avg10,psi_mem_full_avg10,psi_io_some_avg10,nvme_read_ios,nvme_write_ios,nvme_read_sectors,nvme_write_sectors,nvme_io_in_progress,pgmajfault,pgfault
2026-03-28T16:17:44-07:00,47,6.26,6.12,0,0,890,728,890,3003,47,P0,0x0000000000000000,0,0,0,0,0,1,1,73.1,62.8,68.0,62.2,73.1,49.5,61.7,2,5000,46.8,45.8,0,51.0,51.0,51.0,51.0,49.0,3900,2808,3764969,1793385,43607489,183587,292867212,20,0,0,16443740,108999128,28975192,876,11717232,18432,114108,53430384775,1560391146,2.35,4.74,0.00,0.00,1.44,7323005,2404223,913914488,337220850,0,2809153,4063581190
2026-03-28T16:17:45-07:00,49,13.71,14.30,4,0,890,728,890,3003,46,P0,0x0000000000000000,0,0,0,0,0,1,1,70.0,60.9,65.2,60.2,70.0,51.0,61.3,2,5000,46.8,46.8,0,51.0,51.0,51.0,51.0,49.0,3900,2808,3767934,1794294,43608845,183598,293171208,8,0,0,25822060,99620808,29375376,888,18004072,18432,114092,53431007651,1560690011,5.85,7.14,0.00,0.00,1.18,7323088,2404234,913933992,337220938,0,2809234,4065782655
2026-03-28T16:17:47-07:00,49,13.60,12.41,1,0,2405,2067,2405,3003,46,P0,0x0000000000000000,0,0,0,0,0,1,1,70.7,60.9,66.8,59.7,70.7,51.7,60.2,2,5000,45.8,45.8,0,51.0,51.0,51.0,51.0,49.0,3900,2808,3769970,1795058,43611078,183632,293222044,26,0,0,36408664,89034204,29723808,1044,19148048,18432,114088,53431135636,1560815432,5.85,6.01,0.00,0.00,0.97,7323097,2404239,913934568,337221842,0,2809234,4067231640
2026-03-28T16:17:50-07:00,50,14.38,13.97,4,0,2405,2067,2405,3003,45,P0,0x0000000000000000,0,0,0,0,0,1,1,76.0,65.1,73.2,65.2,76.0,52.3,64.1,2,5000,46.8,47.8,0,51.0,51.0,51.0,51.0,49.0,3900,2808,3773404,1795686,43611333,183633,293257418,27,1,0,45022452,80420416,29825304,1044,22510748,18432,114084,53431442511,1560955700,9.54,5.82,0.00,0.00,0.79,7323098,2404241,913934576,337221858,0,2809235,4069278020
2026-03-28T16:17:52-07:00,50,14.08,14.43,12,0,2405,2067,2405,3003,44,P0,0x0000000000000000,0,0,0,0,0,1,1,78.8,68.4,73.7,67.3,78.8,52.7,65.6,2,5000,46.8,46.8,0,52.0,52.0,52.0,52.0,49.0,3900,2808,3777298,1796116,43611394,183634,293287484,24,0,0,55346324,70096544,30051596,1044,24549656,18432,114068,53431600978,1561059277,9.54,7.12,0.00,0.00,0.65,7323099,2404248,913934584,337222082,0,2809237,4071237875
2026-03-28T16:17:54-07:00,51,14.55,14.40,21,0,2405,2067,2405,3003,43,P0,0x0000000000000000,0,0,0,0,0,1,1,79.8,69.2,75.5,68.5,79.8,53.7,66.7,2,5000,45.8,45.8,0,52.0,52.0,52.0,52.0,49.0,3900,2808,3783190,1796739,43611514,183637,293310121,22,1,0,59115340,66327528,30206516,1020,27340400,18432,114068,53431630721,1561133875,13.02,7.28,0.00,0.00,0.53,7323099,2404249,913934584,337222130,0,2809237,4074296820
2026-03-28T16:17:58-07:00,52,13.90,14.47,16,0,2405,2067,2405,3003,43,P0,0x0000000000000000,0,0,0,0,0,1,1,80.8,70.4,76.0,69.4,80.8,53.7,67.6,2,5000,45.8,46.8,0,53.0,53.0,53.0,53.0,49.0,3900,2808,3787761,1797096,43611531,183637,293329675,29,0,0,66114292,59328576,30234428,752,29657496,18432,114068,53431679456,1561197742,13.02,10.68,0.00,0.00,0.35,7323123,2404255,913935456,337222842,0,2809247,4077010079
2026-03-28T16:18:00-07:00,52,13.85,13.29,22,0,2405,2067,2405,3003,42,P0,0x0000000000000000,0,0,0,0,0,1,1,81.5,71.3,76.6,69.7,81.5,54.7,67.7,2,5000,45.8,45.8,0,53.0,53.0,53.0,53.0,49.0,3900,2808,3793069,1797478,43611538,183637,293357541,29,0,0,76884624,48558244,30248196,404,33082132,18432,114060,53431729632,1561279698,16.55,15.08,0.00,0.00,0.29,7323608,2404315,913956864,337223786,0,2809294,4080718062
2026-03-28T16:18:03-07:00,52,14.10,13.45,18,0,2405,2067,2405,3003,42,P0,0x0000000000000000,0,0,0,0,0,1,1,81.5,71.6,77.2,70.3,81.5,54.7,68.4,2,5000,45.8,45.8,0,53.0,53.0,53.0,53.0,49.0,3900,2808,3796944,1797823,43611541,183637,293379118,33,0,0,82592728,42850140,30248264,468,35901540,18432,114056,53431761097,1561326130,16.55,19.42,0.00,0.00,0.24,7323608,2404317,913956864,337223922,0,2809295,4083746471
2026-03-28T16:18:05-07:00,53,14.24,14.54,16,0,2405,2067,2405,3003,41,P0,0x0000000000000000,0,0,0,0,0,1,1,82.4,71.7,76.6,70.3,82.4,55.3,68.7,2,5000,45.8,45.8,0,53.0,53.0,53.0,53.0,50.0,3900,2808,3799743,1798070,43611547,183637,293396273,31,0,0,84884788,40558080,30248264,468,37517108,18432,114056,53431816665,1561371855,17.78,23.69,0.00,0.00,0.19,7323608,2404317,913956864,337223922,0,2809295,4085770627
