timestamp,gpu_temp_c,gpu_power_w,gpu_power_instant_w,gpu_util_pct,gpu_mem_util_pct,gpu_clock_mhz,gpu_vid_clock_mhz,gpu_sm_clock_mhz,gpu_max_clock_mhz,gpu_tlimit_c,gpu_pstate,gpu_throttle_reasons,gpu_hw_thermal_throttle,gpu_hw_slowdown,gpu_sw_power_cap,gpu_idle,gpu_power_brake,pcie_gen,pcie_width,thermal_zone0_c,thermal_zone1_c,thermal_zone2_c,thermal_zone3_c,thermal_zone4_c,thermal_zone5_c,thermal_zone6_c,fan_state,fan_power_uw,nvme_temp_c,nvme_temp2_c,nvme_temp_alarm,nic0_temp_c,nic1_temp_c,nic2_temp_c,nic3_temp_c,wifi_temp_c,cpu_big_avg_mhz,cpu_little_avg_mhz,cpu_user,cpu_system,cpu_idle,cpu_iowait,context_switches,procs_running,procs_blocked,cpu_throttle_max,mem_used_kb,mem_available_kb,mem_cached_kb,mem_dirty_kb,mem_anon_kb,mem_file_hugepages_kb,swap_used_kb,net_rx_bytes,net_tx_bytes,load_avg_1m,psi_cpu_avg10,psi_mem_some_avg10,psi_mem_full_avg10,psi_io_some_avg10,nvme_read_ios,nvme_write_ios,nvme_read_sectors,nvme_write_sectors,nvme_io_in_progress,pgmajfault,pgfault
2026-03-28T16:29:01-07:00,46,13.37,13.92,10,0,2405,2067,2405,3003,49,P0,0x0000000000000000,0,0,0,0,0,1,1,60.8,53.4,60.9,52.4,59.1,48.6,52.7,2,5000,47.8,47.8,0,49.0,49.0,49.0,49.0,47.0,3900,2808,4187672,1942961,44376200,191485,303145361,9,0,0,18860812,106582056,16641800,984,7671384,0,257632,53447246896,1576004333,2.57,0.75,0.00,0.00,0.12,9413806,3536258,1095382896,426753234,0,3788869,4401455723
2026-03-28T16:29:02-07:00,47,13.16,13.75,14,0,2405,2067,2405,3003,48,P0,0x0000000000000000,0,0,0,0,0,1,1,69.4,59.3,65.2,58.5,69.4,48.7,56.9,2,5000,46.8,46.8,0,49.0,49.0,49.0,49.0,47.0,3900,2808,4189928,1943343,44376435,191486,303159154,24,0,0,29706068,95736800,16921892,988,11371756,0,257620,53447265214,1576036040,2.57,0.75,0.00,0.00,0.12,9415977,3536258,1095938424,426753234,0,3788871,4403250768
2026-03-28T16:29:04-07:00,47,13.49,13.05,8,0,2405,2067,2405,3003,47,P0,0x0000000000000000,0,0,0,0,0,1,1,74.7,63.6,69.5,62.5,74.7,49.4,60.4,2,5000,47.8,46.8,0,49.0,49.0,49.0,49.0,47.0,3900,2808,4192155,1943648,44376486,191489,303170739,19,0,0,31619176,93823692,17183520,984,13252340,0,257616,53447364661,1576090336,2.57,3.87,0.00,0.00,0.10,9418045,3536258,1096467832,426753234,0,3788872,4404702341
2026-03-28T16:29:05-07:00,48,13.29,12.92,8,0,2405,2067,2405,3003,47,P0,0x0000000000000000,0,0,0,0,0,1,1,73.5,64.5,71.0,62.9,73.5,49.7,62.0,2,5000,47.8,47.8,0,49.0,49.0,49.0,49.0,47.0,3900,2808,4194507,1943920,44376546,191490,303186078,20,0,0,34888920,90553948,17520788,1032,16367072,0,257616,53447537086,1576162767,2.57,4.08,0.00,0.00,0.08,9420345,3536266,1097056632,426754122,0,3788872,4406512358
2026-03-28T16:29:06-07:00,48,14.20,14.42,8,0,2405,2067,2405,3003,46,P0,0x0000000000000000,0,0,0,0,0,1,1,75.5,64.1,71.3,61.3,75.3,50.5,62.6,2,5000,47.8,46.8,0,50.0,50.0,50.0,50.0,47.0,3900,2808,4196696,1944344,44377099,191493,303294946,16,0,0,38188268,87254600,17952124,1032,17882960,0,257612,53447746844,1576252614,4.36,4.08,0.00,0.00,0.08,9422062,3536270,1097495936,426754154,0,3788873,4407715519
2026-03-28T16:29:08-07:00,49,14.09,14.34,9,0,2405,2067,2405,3003,46,P0,0x0000000000000000,0,0,0,0,0,1,1,76.1,64.0,71.7,60.4,76.1,50.7,63.2,2,5000,46.8,47.8,0,50.0,50.0,50.0,50.0,49.0,3900,2808,4198790,1944794,44378038,191495,303307658,16,0,0,43070528,82372340,18333408,1036,18788088,0,257552,53447760978,1576280898,4.36,3.70,0.00,0.00,0.06,9423778,3536270,1097932576,426754154,0,3788884,4408881103
2026-03-28T16:29:10-07:00,49,14.14,14.24,9,0,2405,2067,2405,3003,46,P0,0x0000000000000000,0,0,0,0,0,1,1,77.2,66.1,72.3,63.4,77.2,51.4,63.8,2,5000,46.8,46.8,0,50.0,50.0,50.0,50.0,49.0,3900,2808,4200970,1945139,44378428,191496,303317711,23,0,0,53152160,72290708,18519680,1040,19685488,0,257540,53447788599,1576304811,4.36,3.03,0.00,0.00,0.05,9425084,3536272,1098263864,426754330,0,3788901,4410058051
2026-03-28T16:29:11-07:00,49,13.48,12.97,14,0,2405,2067,2405,3003,45,P0,0x0000000000000000,0,0,0,0,0,1,1,77.3,67.3,72.7,65.9,77.3,51.6,64.3,2,5000,46.8,47.8,0,50.0,50.0,50.0,50.0,49.0,3900,2808,4203530,1945318,44378432,191496,303326781,22,0,0,55119588,70323280,18726720,1040,21287308,0,257532,53447800530,1576324666,5.94,3.75,0.00,0.00,0.04,9426707,3536272,1098676416,426754330,0,3788921,4411782700
2026-03-28T16:29:13-07:00,50,13.58,13.73,14,0,2405,2067,2405,3003,45,P0,0x0000000000000000,0,0,0,0,0,1,1,78.3,68.4,73.3,66.6,78.3,51.7,65.2,2,5000,46.8,47.8,0,50.0,50.0,50.0,50.0,47.0,3900,2808,4206204,1945517,44378442,191497,303336399,25,0,0,57117704,68325164,18939344,1048,22817312,0,257524,53447807041,1576344704,5.94,3.75,0.00,0.00,0.04,9428361,3536272,1099096784,426754330,0,3788941,4413467143
2026-03-28T16:29:14-07:00,50,13.56,13.48,15,0,2405,2067,2405,3003,45,P0,0x0000000000000000,0,0,0,0,0,1,1,78.7,68.3,74.0,67.4,78.7,52.3,65.5,2,5000,47.8,46.8,0,51.0,51.0,51.0,51.0,49.0,3900,2808,4208725,1945708,44378454,191498,303346002,23,0,0,58791244,66651624,19144108,1044,24271876,0,257504,53447829928,1576368272,5.94,5.42,0.00,0.00,0.03,9429957,3536272,1099500208,426754330,0,3788967,4415061671
