config_hash,model_name,quantization,batch_size,sequence_length,sci_per_token,val_bpb,energy_per_token_j,tokens_per_sec,gpu_power_avg_w,gpu_util_avg_pct,gpu_clock_avg_mhz,mem_used_gb,mem_pressure_pct,latency_p50_ms,carbon_operational_g,carbon_embodied_g,nvme_temp_c,system_load_avg,pareto_rank,status,created_at
e3a633bc383b,Qwen/Qwen3.5-4B,none,16,2048,,,,,,,,,,,,,,,,failed,2026-03-28T22:32:22.611240+00:00
403e97623a6f,Qwen/Qwen3.5-4B,none,32,256,,,,,,,,,,,,,,,,failed,2026-03-28T22:33:26.188749+00:00
c24edaff7d77,Qwen/Qwen3.5-4B,none,2,512,,,,,,,,,,,,,,,,failed,2026-03-28T22:34:34.873091+00:00
b0b1c770b240,Qwen/Qwen3.5-0.8B,none,2,256,0.00025406626127460455,4.065588352168114,2.0165963514714407,9.021285809281242,18.65108108108108,52.32432432432432,2398.0,34.44,28.8,60.14507934500216,0.00022406626127460452,3e-05,46.85,7.49,1,completed,2026-03-28T22:35:13.534324+00:00
c971dfc09f5c,Qwen/Qwen3.5-0.8B,none,8,256,0.00016664457278274417,4.065588352168114,1.2298011550446974,17.91918722965498,22.604634146341464,73.21951219512195,2398.0,69.57,58.2,23.54292133076552,0.00013664457278274417,3e-05,47.85,8.11,0,completed,2026-03-28T22:35:56.473657+00:00
9f354e6bfb22,Qwen/Qwen3.5-0.8B,none,4,512,6.755422049041779e-05,4.065588352168114,0.3379879844137601,62.97260049646472,22.277619047619048,86.04761904761905,2398.0,87.89,73.5,13.12794375780868,3.7554220490417794e-05,3e-05,48.85,8.77,,discarded,2026-03-28T22:36:18.768579+00:00
a98575a53e71,Qwen/Qwen3.5-4B,none,4,512,,,,,,,,,,,,,,,,failed,2026-03-28T22:38:43.145238+00:00
c2bccf1c518d,Qwen/Qwen3.5-4B,none,2,2048,,,,,,,,,,,,,,,,failed,2026-03-28T22:40:14.914073+00:00
